Feature	Gain	Cover	Frequency
ctarjeta_visa_transacciones_delta2	0.000300538757913534	0.00392463653139995	0.00415282392026578
Master_mlimitecompra_delta2	0.000300535596899112	0.000626913449052366	0.00332225913621262
cliente_edad_avg6	0.000291624275991847	0.0062051454078447	0.00415282392026578
mcuenta_corriente_avg6	0.000289738465115661	0.00440965582198629	0.00415282392026578
mactivos_margen_lag1	0.000284489255185811	0.00128598467690002	0.00332225913621262
chomebanking_transacciones_lag2	0.000283740673584306	0.0026120441492023	0.00332225913621262
vm_cconsumos_lag1	0.000282199092127328	0.0018855558521036	0.00249169435215947
chomebanking_transacciones_delta1	0.000279750619757221	0.0032387535514349	0.00415282392026578
vmr_msaldopesos_lag2	0.000278845979230549	0.00487116891893546	0.00332225913621262
azar_sampling	0.000269768279874713	0.00235874042714345	0.00415282392026578
foto_mes	0.000267817828779262	0.00131406151929997	0.00332225913621262
ccuenta_debitos_automaticos	0.00026613474361497	0.000833000737017113	0.00166112956810631
Visa_fechaalta_lag1	0.000265557328557769	0.00121966946047572	0.00415282392026578
mautoservicio_max6	0.000264807411600296	0.00461047870200105	0.00332225913621262
Visa_msaldototal	0.000262442760332961	0.000426621090769004	0.00249169435215947
matm_delta2	0.000260675235626701	0.00760343745434452	0.00415282392026578
vmr_msaldototal_delta2	0.000259762064392879	0.000455595739175928	0.00249169435215947
mcuenta_debitos_automaticos_lag1	0.000254990955924769	0.00427465844602839	0.00249169435215947
ccomisiones_otras_lag2	0.000245706165403901	0.00278858545766477	0.00332225913621262
chomebanking_transacciones_delta2	0.000244282630990118	0.00281433616631938	0.00332225913621262
mcuenta_debitos_automaticos_min6	0.000239517461762711	0.000756238323420739	0.000830564784053156
Master_mfinanciacion_limite_lag2	0.000238673014439559	0.00195978808513486	0.00332225913621262
mrentabilidad_max6	0.000238449970370195	0.00182834112384091	0.00249169435215947
mtransferencias_emitidas_delta1	0.000237782956936172	0.00543462380704027	0.00415282392026578
mttarjeta_visa_debitos_automaticos_delta1	0.000237399027845147	0.00175925087066778	0.00332225913621262
vm_cconsumos_lag2	0.000236964010903389	0.00147240185143922	0.00249169435215947
vm_status01	0.000236743065217444	0.0086654603418682	0.00332225913621262
Visa_msaldototal_delta2	0.00023659112149651	0.00128067945958608	0.00249169435215947
ctarjeta_visa_debitos_automaticos_delta2	0.000235825478480702	0.000629688485801198	0.00166112956810631
cdescubierto_preacordado_avg6	0.000234760604506373	0.00384297699412917	0.00249169435215947
vmr_mpagominimo_delta1	0.000234491499808742	0.00154512413800421	0.00249169435215947
ctarjeta_debito_transacciones_max6	0.000231982226222958	0.00067404826441856	0.00249169435215947
Visa_cconsumos_lag1	0.000228755980253037	0.000903396889836754	0.00249169435215947
cproductos	0.000226151207977336	0.00546784262929835	0.00332225913621262
chomebanking_transacciones	0.000225814392413678	0.00106745053292948	0.00332225913621262
ccaja_ahorro	0.000223721583984088	0.00205156834466609	0.00166112956810631
Visa_Fvencimiento_lag1	0.000220949511973104	0.00105953351632252	0.00249169435215947
mactivos_margen_tend6	0.000218830500629361	0.0014625259853625	0.00249169435215947
vm_status02	0.000213154158451987	0.00020898475280544	0.000830564784053156
cprestamos_personales_lag1	0.00021250812699846	0.00710797096658611	0.00332225913621262
numero_de_cliente	0.000209169925229087	0.00344043342809268	0.00332225913621262
Master_fultimo_cierre_lag2	0.00020913127938322	0.00151916938252984	0.00332225913621262
mtransferencias_emitidas_lag2	0.000208467773141272	0.00130622612142092	0.00415282392026578
mautoservicio_delta1	0.000202654066558858	0.00315182960621412	0.00249169435215947
mrentabilidad_lag1	0.000199729205541745	0.00069016796318016	0.00166112956810631
mtransferencias_emitidas_delta2	0.000197632190149991	0.00281735605925193	0.00332225913621262
ccomisiones_mantenimiento	0.000196116486283589	0.0024638245393235	0.00249169435215947
mcomisiones_mantenimiento	0.000195852275342342	0.000845651639842672	0.00166112956810631
Visa_mpagospesos_delta1	0.000195161084156609	0.000312518109155254	0.00166112956810631
mcaja_ahorro_lag2	0.000193891843949781	0.000384628255260939	0.000830564784053156
ctrx_quarter_lag1	0.000193521786989778	0.000364223573284232	0.00166112956810631
mpasivos_margen_lag1	0.000191714515342465	0.000849202054506619	0.00166112956810631
mrentabilidad_annual_tend6	0.000191137712004812	0.000565536165666429	0.00249169435215947
cmobile_app_trx_lag1	0.000190530901042788	0.00102215213894119	0.00249169435215947
ccajas_transacciones_delta2	0.000190168407160832	0.00505705557174327	0.00249169435215947
ccallcenter_transacciones_delta1	0.000188328124902276	0.00577191320011525	0.00249169435215947
cmobile_app_trx	0.000187540026217971	0.00225855343863782	0.00249169435215947
cliente_antiguedad	0.000185631587279596	0.00417810349091461	0.00332225913621262
Visa_status_delta2	0.000185133836644498	0.00204952787646842	0.00166112956810631
vm_status02_lag1	0.000184001814400758	0.00011267465387538	0.000830564784053156
Visa_mpagominimo_lag1	0.000183915024372769	0.00146403593182877	0.00249169435215947
cseguro_accidentes_personales_avg6	0.000182440947094759	0.00227883569252266	0.00249169435215947
mrentabilidad_delta1	0.00018184244335371	0.00176480094416544	0.00332225913621262
mpayroll_max6	0.000180477842673143	0.00624795443063184	0.00332225913621262
ctrx_quarter_delta2	0.000180271567134175	0.000290072958980876	0.00166112956810631
ccomisiones_mantenimiento_delta1	0.000180202765368289	0.00111989056560962	0.00166112956810631
ctarjeta_debito_transacciones_delta1	0.000178675246046133	0.00291452315482501	0.00249169435215947
Visa_fechaalta_lag2	0.000176223633515679	0.000300601774880857	0.00166112956810631
Master_Fvencimiento	0.000175397522949402	0.000866709271642634	0.00249169435215947
cpagomiscuentas_tend6	0.000175296585516596	0.00319304706380707	0.00249169435215947
Master_mfinanciacion_limite_delta1	0.000174112589355625	0.00160495066555992	0.00249169435215947
mprestamos_personales_delta1	0.000173880662376946	0.00433636220432596	0.00249169435215947
vmr_Visa_mlimitecompra	0.000173066300533381	0.0011806148991723	0.00249169435215947
mcuenta_corriente_delta1	0.000172901803585844	0.000852752469170566	0.00249169435215947
ccomisiones_otras	0.000170228778238154	0.000366508897665623	0.00166112956810631
cseguro_vivienda_avg6	0.000169470542589964	0.00427465844602839	0.00249169435215947
vm_mconsumospesos_lag2	0.000166526119986609	0.00162588586926802	0.00332225913621262
vm_Finiciomora_lag1	0.000161859094209316	0.006391480963656	0.00249169435215947
vmr_mpagado_lag1	0.000160690124104878	0.00411293093668101	0.00249169435215947
cliente_edad_min6	0.000160633015450836	0.000897112247787928	0.00249169435215947
ctarjeta_debito_transacciones_tend6	0.000157839541597302	0.00130039038237558	0.00249169435215947
mcomisiones_max6	0.000151643640982945	0.000650868545693021	0.00249169435215947
tcallcenter_delta2	0.000151085263379555	0.0026509354730499	0.00166112956810631
Visa_status	0.00015090912151626	0.000406542883703923	0.000830564784053156
Master_Fvencimiento_lag2	0.000148014101290915	0.000310763306505258	0.00166112956810631
ctrx_quarter_lag2	0.000145921605209033	0.00127210949315586	0.00166112956810631
vm_mlimitecompra_lag2	0.000145452486756171	0.00204524289325331	0.00166112956810631
mrentabilidad_lag2	0.000145205745042257	0.000425478428578308	0.00166112956810631
ctarjeta_visa_debitos_automaticos_lag2	0.000143448671471789	0.00189714571146637	0.00166112956810631
mpasivos_margen_min6	0.0001432930018227	0.00195236078089534	0.00249169435215947
mcomisiones_lag2	0.000142007185869817	0.000484856053130527	0.00166112956810631
mautoservicio_delta2	0.000141085980719264	0.000799333011755545	0.00166112956810631
Master_msaldototal_delta2	0.000140380226900899	0.00244150181724098	0.00166112956810631
Visa_mconsumospesos_lag1	0.000139968187442949	0.000357938931235406	0.00166112956810631
mcaja_ahorro_dolares_avg6	0.000138489331337682	0.00167506115283188	0.00166112956810631
mextraccion_autoservicio_lag1	0.000137197438970622	0.000267791046262311	0.000830564784053156
cliente_edad_lag2	0.000137026201985884	0.000374140248724911	0.00166112956810631
ccajas_transacciones	0.000137023399198137	0.00114796740800957	0.000830564784053156
Visa_mfinanciacion_limite_delta2	0.000134438550442744	0.0030153630931539	0.00249169435215947
mttarjeta_visa_debitos_automaticos_max6	0.000134320256858035	0.000893847498671655	0.00166112956810631
mv_status07	0.000133633864890211	0.000977996407143598	0.000830564784053156
ccuenta_debitos_automaticos_tend6	0.000129153901560416	0.00514855016572683	0.00249169435215947
mrentabilidad	0.000128300500887517	0.000471103297478226	0.00166112956810631
mcaja_ahorro_dolares_tend6	0.000128066601576719	0.0023120953241447	0.00166112956810631
mcomisiones	0.000127458418879951	0.000128712733909072	0.000830564784053156
mtarjeta_master_consumo_max6	0.000126816432190223	0.00404029026884393	0.00166112956810631
mpasivos_margen_delta1	0.000125386739799657	0.000836959245320594	0.00166112956810631
Master_mpagominimo	0.000124271048614152	0.00015617743584972	0.000830564784053156
ctarjeta_visa_debitos_automaticos_lag1	0.000123699024103756	0.000918822829411145	0.00249169435215947
mcuentas_saldo_lag1	0.000122975300560244	0.000182785141147347	0.000830564784053156
vmr_mpagado_delta2	0.00012058600927586	0.00135213665586851	0.00166112956810631
mrentabilidad_annual_lag1	0.000120169102013265	0.000486814902600291	0.00166112956810631
vm_fechaalta	0.000118307187127057	0.000275504016049507	0.00166112956810631
Master_mpagospesos	0.0001177735674821	0.00140143436752423	0.00166112956810631
mcaja_ahorro_delta1	0.000117495995102969	0.000735058263528916	0.00166112956810631
Visa_mpagominimo_delta2	0.000117114808554584	0.000545702814785069	0.00166112956810631
Visa_cconsumos_lag2	0.000116647925658615	0.00198517150951389	0.00166112956810631
Visa_cconsumos_delta1	0.00011562134532799	0.000768236276423043	0.00166112956810631
vmr_msaldopesos2	0.000115620585312794	0.000312640537247115	0.00166112956810631
vmr_mpagominimo_lag2	0.000115598804389495	0.0019781522989139	0.00166112956810631
vmr_mconsumospesos	0.000114915691609187	0.000372222208619101	0.00166112956810631
mcuenta_debitos_automaticos_avg6	0.000114709170918976	0.000660948458589514	0.00249169435215947
mpasivos_margen_lag2	0.000112701722854642	0.000867770315105423	0.00166112956810631
mtransferencias_recibidas_delta2	0.000112473654343354	0.00168587563427954	0.00415282392026578
Visa_mconsumospesos_delta1	0.000110893220353451	0.000425437619214354	0.00166112956810631
Visa_mpagospesos_lag2	0.000109157961072803	0.000900009712628621	0.00166112956810631
mttarjeta_visa_debitos_automaticos_delta2	0.000107638579474331	0.000972079049370352	0.000830564784053156
mcomisiones_otras_delta2	0.000106397163238457	0.000420499686175991	0.00166112956810631
mpayroll_avg6	0.00010602490038069	0.00599301833401485	0.00332225913621262
vm_Fvencimiento_lag1	0.000105698527611195	0.00258882362111281	0.00166112956810631
mrentabilidad_annual_delta1	0.000105021176116812	0.0015241073155682	0.00166112956810631
Master_fechaalta_lag2	0.000104361223409329	0.000413766141123678	0.00166112956810631
vm_mpagominimo	0.00010179647242163	0.00199345581039643	0.00166112956810631
Master_mfinanciacion_limite_lag1	0.000101658813278989	0.00288277346966926	0.00166112956810631
mextraccion_autoservicio_delta2	0.000101524720646682	0.00246374292059559	0.00166112956810631
Master_cconsumos	0.00010124204689726	0.000200496405103129	0.000830564784053156
vmr_msaldopesos2_lag2	0.000101138322201406	0.00112662411066194	0.00249169435215947
vm_mpagospesos_delta1	0.000100757016321367	0.00323871274207094	0.00166112956810631
mautoservicio_avg6	0.000100119582308033	0.00135034104385456	0.000830564784053156
vmr_mpagospesos_lag1	0.000100094987474813	0.000362672817454002	0.000830564784053156
cpagomiscuentas_max6	9.96424781345257e-05	0.000460329625394525	0.000830564784053156
vm_mpagominimo_lag2	9.93823230792509e-05	0.0013567889233592	0.00166112956810631
ctarjeta_debito	9.81719191707639e-05	0.000736935494270773	0.00166112956810631
Visa_mconsumosdolares_delta1	9.81250355016508e-05	0.000138384553166031	0.000830564784053156
cextraccion_autoservicio	9.81118779702826e-05	0.00384150785702684	0.00166112956810631
ccajas_consultas	9.80278944374327e-05	0.00204707931463122	0.000830564784053156
Visa_mpagado_lag2	9.80216511906522e-05	0.000699513307525492	0.00166112956810631
vmr_mconsumospesos_delta1	9.74923321194869e-05	0.000325740343076161	0.000830564784053156
mpayroll_sobre_edad_lag1	9.70426065665669e-05	0.00239799903526664	0.00166112956810631
mcuenta_corriente_delta2	9.67323651196062e-05	0.00187368032719316	0.00166112956810631
mcuentas_saldo_avg6	9.42695080716436e-05	0.000301662818343646	0.00166112956810631
mv_status07_delta2	9.2856409964088e-05	0.00215428551373684	0.000830564784053156
Master_mlimitecompra	9.23120018107394e-05	0.000558272098882721	0.00166112956810631
ccomisiones_mantenimiento_lag2	9.21752287345951e-05	0.000362019867630747	0.000830564784053156
mttarjeta_visa_debitos_automaticos_lag2	9.1573226258957e-05	0.000527583457189753	0.00166112956810631
mrentabilidad_annual_delta2	9.13865183307421e-05	0.00265697525891501	0.00166112956810631
mpayroll_min6	9.13815949152287e-05	0.00390415023069533	0.00166112956810631
mcuentas_saldo_max6	9.10876618187322e-05	0.000253630196970476	0.00166112956810631
ctrx_quarter_normalizado_delta2	9.10842547262195e-05	0.000149566318889267	0.000830564784053156
vm_mpagospesos_delta2	9.06519553022105e-05	0.000448127625572453	0.00166112956810631
mcomisiones_otras_lag2	9.0627044413891e-05	0.000120224386206761	0.000830564784053156
Visa_msaldodolares_delta2	9.05020979156742e-05	0.000917965832768124	0.000830564784053156
mrentabilidad_min6	9.01432113253565e-05	0.00081479976069389	0.00166112956810631
cseguro_vivienda_lag2	8.99708954897794e-05	0.000770725647624201	0.000830564784053156
Master_mconsumospesos_lag2	8.99663131542564e-05	0.00256050192252914	0.00166112956810631
vm_msaldopesos_lag1	8.97061210250696e-05	0.000429355318153882	0.00166112956810631
Visa_msaldopesos_lag2	8.9116037812139e-05	0.0008429990311857	0.000830564784053156
mcaja_ahorro_dolares_delta1	8.78036509865269e-05	0.000393524696602784	0.000830564784053156
ctarjeta_debito_transacciones_delta2	8.74762883435814e-05	0.00246562015133745	0.00166112956810631
Visa_mpagado_delta2	8.61969417883422e-05	0.000151321121539264	0.000830564784053156
mtarjeta_visa_consumo_max6	8.56158230473328e-05	0.000262485828948367	0.000830564784053156
mtarjeta_master_consumo_tend6	8.55064957882409e-05	0.00407130538544852	0.00166112956810631
mcuenta_debitos_automaticos_max6	8.51227919212315e-05	0.000753422477307953	0.000830564784053156
mpasivos_margen_tend6	8.4586139630273e-05	0.000363978717100511	0.00166112956810631
Master_Fvencimiento_lag1	8.43877219069534e-05	0.000320720791309891	0.00166112956810631
Visa_mconsumosdolares	8.39804408856087e-05	0.000465594033344515	0.000830564784053156
mcomisiones_delta2	8.36830905012737e-05	0.000666580150815085	0.00166112956810631
mtarjeta_visa_descuentos_delta2	8.32648179918693e-05	0.00177182015476543	0.00166112956810631
mcaja_ahorro_dolares_delta2	8.27549923836327e-05	0.000761584350098636	0.000830564784053156
cplazo_fijo_tend6	8.23220395319247e-05	0.00379306714201414	0.00166112956810631
mtransferencias_emitidas	8.23065611736655e-05	0.000926862274109968	0.00166112956810631
Visa_fultimo_cierre_lag2	8.05580813359991e-05	0.000136344084968361	0.000830564784053156
vm_mconsumospesos_lag1	7.9493274094712e-05	0.00053088901566998	0.000830564784053156
mtransferencias_recibidas_delta1	7.9397981165007e-05	0.00171195281784577	0.00166112956810631
vm_status02_delta1	7.82816022584346e-05	0.000332514697492428	0.000830564784053156
vm_mpagado	7.74332844188707e-05	0.00105414668028067	0.000830564784053156
mpagomiscuentas_lag2	7.71135441722321e-05	0.000175194599452012	0.000830564784053156
vmr_msaldopesos2_delta1	7.66477030531904e-05	0.00255303380892566	0.00166112956810631
vm_Fvencimiento_lag2	7.63057851923944e-05	0.000495670534578182	0.000830564784053156
Visa_msaldototal_lag1	7.53904822086319e-05	0.000129855396099767	0.000830564784053156
vmr_msaldopesos2_delta2	7.48371336814048e-05	0.000440496274513165	0.00166112956810631
Master_mfinanciacion_limite_delta2	7.45766431072264e-05	0.00232899040082141	0.00166112956810631
ctarjeta_visa_transacciones_tend6	7.45030884658217e-05	0.000795945834547412	0.000830564784053156
vm_Fvencimiento_delta2	7.44435848370643e-05	0.00169048709240628	0.000830564784053156
mtransferencias_emitidas_lag1	7.27925797288241e-05	0.00071347010999756	0.00166112956810631
Visa_mpagospesos	7.25565078867833e-05	0.000166420586202028	0.000830564784053156
cprestamos_personales_avg6	7.24250271115768e-05	0.00193836316905932	0.00166112956810631
mautoservicio_lag2	7.24223373992613e-05	0.000157891429135764	0.000830564784053156
Master_fechaalta	7.16342943258243e-05	0.000370753071516778	0.000830564784053156
mtarjeta_master_consumo_min6	7.14368831592155e-05	0.000279299286897174	0.000830564784053156
vmr_mconsumospesos_lag1	7.08522498113487e-05	0.00023396008354493	0.000830564784053156
ctarjeta_visa_debitos_automaticos_tend6	7.07235532869332e-05	0.00254368846458033	0.00166112956810631
cliente_antiguedad_avg6	7.06425078616092e-05	0.000345696122049381	0.000830564784053156
vmr_Master_mlimitecompra	7.0565327391611e-05	0.00112511416419566	0.000830564784053156
mprestamos_personales_lag1	7.01091996375129e-05	0.00126811017548843	0.000830564784053156
Visa_mconsumototal_delta2	6.9931897360772e-05	0.000118020680553277	0.000830564784053156
vmr_mconsumospesos_lag2	6.91627397381069e-05	0.00058443090117686	0.00166112956810631
mcaja_ahorro_dolares_lag2	6.83890628055693e-05	0.00073044680540218	0.00166112956810631
vm_cconsumos_delta2	6.82464580030676e-05	0.00171362600176786	0.000830564784053156
mtarjeta_master_consumo_avg6	6.80871365736459e-05	0.000637279027496533	0.000830564784053156
Master_fultimo_cierre_delta2	6.72043474107059e-05	0.000189233020651987	0.000830564784053156
ctarjeta_visa_transacciones_lag1	6.6882115797181e-05	0.000127529262354423	0.000830564784053156
cliente_edad_max6	6.68305089116793e-05	0.000141608492918351	0.000830564784053156
mactivos_margen_max6	6.66248599218244e-05	0.000153524827192748	0.000830564784053156
matm_lag1	6.64214131223423e-05	0.00041654117787251	0.000830564784053156
mcaja_ahorro_max6	6.63482069757103e-05	0.000594306767253587	0.000830564784053156
ctrx_quarter_normalizado_delta1	6.61374269564349e-05	0.00022094189644379	0.000830564784053156
vmr_mpagospesos_delta1	6.60490427502308e-05	0.000968202159794778	0.000830564784053156
cseguro_vivienda_max6	6.60182269145778e-05	0.00100566515590401	0.000830564784053156
vm_mconsumototal	6.47638607612431e-05	0.000570637336160606	0.000830564784053156
chomebanking_transacciones_lag1	6.42017757666537e-05	0.000114796740800957	0.000830564784053156
vmr_msaldopesos2_lag1	6.41895043017822e-05	0.000268892899089053	0.000830564784053156
Visa_mfinanciacion_limite_delta1	6.39150683756056e-05	0.000206291334784514	0.000830564784053156
Visa_mpagado_lag1	6.36431312310977e-05	0.000305702945375034	0.000830564784053156
cliente_edad_tend6	6.34170174418197e-05	0.000729548999395205	0.000830564784053156
vm_fultimo_cierre_lag1	6.31936397072473e-05	0.000476326896064263	0.000830564784053156
cprestamos_personales_min6	6.31566992613321e-05	0.00189159563796871	0.000830564784053156
mextraccion_autoservicio_delta1	6.28834645299042e-05	0.000751096343562609	0.000830564784053156
mpagomiscuentas_lag1	6.28553106011327e-05	0.000370589834060964	0.000830564784053156
mtarjeta_visa_consumo_avg6	6.23272520429754e-05	0.000145771048041599	0.000830564784053156
mcaja_ahorro_lag1	6.16980966341897e-05	0.000132385576664879	0.000830564784053156
cpagomiscuentas_avg6	6.15663619026859e-05	0.000609487850644258	0.000830564784053156
Visa_msaldopesos_delta1	6.14907681961213e-05	0.000247794457925138	0.000830564784053156
mcuentas_saldo_lag2	6.10613855621388e-05	0.000176092405458987	0.000830564784053156
ctarjeta_visa_debitos_automaticos_max6	6.06532907684257e-05	0.000602387021316363	0.000830564784053156
Visa_msaldopesos_delta2	6.01741252854118e-05	0.000149525509525314	0.000830564784053156
Master_mpagominimo_delta2	5.94581576042908e-05	0.000257303039726283	0.000830564784053156
mtarjeta_visa_consumo_lag1	5.93944275495656e-05	0.000365447854202834	0.000830564784053156
Visa_mpagado	5.92767549528829e-05	0.000747464310170755	0.000830564784053156
vm_msaldototal_delta2	5.90127886994546e-05	0.000300316109333183	0.000830564784053156
mcomisiones_mantenimiento_lag2	5.88810094792564e-05	0.000261220738665811	0.000830564784053156
mpagomiscuentas	5.87154929991398e-05	0.000544560152594374	0.000830564784053156
ctarjeta_debito_avg6	5.85788459742963e-05	0.000504566975920027	0.000830564784053156
Visa_mlimitecompra_delta1	5.84639316766662e-05	0.00165771717315168	0.000830564784053156
vm_mfinanciacion_limite_delta2	5.82114768729134e-05	0.000450821043593379	0.000830564784053156
Master_cconsumos_lag2	5.76395487546884e-05	0.000674742023605768	0.000830564784053156
Visa_mfinanciacion_limite_lag2	5.75432640978375e-05	0.000557292674147839	0.000830564784053156
mextraccion_autoservicio_lag2	5.74826297147641e-05	0.000687760210706908	0.000830564784053156
cplazo_fijo_avg6	5.72345718769744e-05	0.00179149026819098	0.000830564784053156
mcomisiones_otras	5.71239618605273e-05	0.000150056031256708	0.000830564784053156
Master_mlimitecompra_delta1	5.64044017173336e-05	0.000482407491293322	0.000830564784053156
vm_msaldototal_delta1	5.62341323616988e-05	0.000550926413371107	0.000830564784053156
mautoservicio_lag1	5.59935226728295e-05	0.000463675993238705	0.000830564784053156
vmr_mpagado	5.52767949765125e-05	0.000885481579061205	0.000830564784053156
mcuenta_debitos_automaticos_tend6	5.50969383072349e-05	0.00111332025801312	0.000830564784053156
vm_mpagospesos	5.47643371205241e-05	0.000358020549963312	0.000830564784053156
mprestamos_personales_delta2	5.4640703038792e-05	0.00189645195227916	0.000830564784053156
