Feature	Gain	Cover	Frequency
mv_status07_delta2	0.000322717827511596	0.00167265663564166	0.000769428058476533
vm_mpagospesos_delta2	0.000322600696919366	0.00409874741825047	0.00410361631187484
Visa_Fvencimiento	0.000320351392979326	0.00101411090033437	0.0023082841754296
chomebanking_transacciones_lag2	0.000314803562150861	0.000925903554381672	0.00307771223390613
ccomisiones_otras	0.000313881155382716	0.00341425495793391	0.00282123621441395
ctarjeta_visa_transacciones_delta2	0.000306590466386911	0.00154807779836077	0.00205180815593742
ccajas_consultas	0.000306186477086923	0.00510372944863152	0.00153885611695307
Visa_mpagominimo_lag2	0.000302427807591703	0.00149831537792125	0.00256476019492177
mcuentas_saldo_min6	0.000300756830917759	0.00203516204564902	0.00410361631187484
ctrx_quarter_delta2	0.000300204043704276	0.00121799859519074	0.00384714029238266
cdescubierto_preacordado_tend6	0.000297978544010796	0.00537229677098047	0.00102590407796871
mcaja_ahorro_tend6	0.000292857368023862	0.00115907850710089	0.00153885611695307
mttarjeta_visa_debitos_automaticos_delta2	0.000291296943398683	0.00173146153294346	0.00128238009746089
vm_fechaalta_lag2	0.000286894670841821	0.000802764601951465	0.0023082841754296
vm_status06	0.000283187430455574	0.00665071293450577	0.00205180815593742
mcuentas_saldo_lag1	0.000280251934089359	0.00147982725643851	0.00102590407796871
mrentabilidad_tend6	0.000279901542503269	0.00135956807370966	0.00359066427289048
Master_fechaalta_lag1	0.00027606028993955	0.000984622058592428	0.00282123621441395
Visa_Fvencimiento_lag1	0.000274376331065587	0.000855377994395335	0.00205180815593742
mrentabilidad_annual	0.000271450746218049	0.0021694745045205	0.0046165683508592
mtarjeta_visa_consumo_min6	0.000265566258592709	0.000549488856716742	0.00179533213644524
vmr_msaldopesos2	0.000259009756734329	0.00216604757857588	0.00333418825339831
mcomisiones_lag2	0.000252800874885822	0.00133258463160791	0.00307771223390613
Master_fultimo_cierre_lag1	0.000247963541693937	0.00163481646176577	0.00179533213644524
mrentabilidad_annual_avg6	0.000247067393618159	0.00161848816755905	0.00487304437035137
mcuentas_saldo_max6	0.000243440625210309	0.000671303115084323	0.0023082841754296
cpayroll_trx_min6	0.000238137394809572	0.0016526422362172	0.000512952038984355
mttarjeta_visa_debitos_automaticos_delta1	0.000233103697019184	0.0013524550425473	0.00205180815593742
mcaja_ahorro_lag1	0.000232131114364571	0.00156665231293455	0.00359066427289048
Master_fechaalta	0.000229649264585474	0.000838300960066262	0.00333418825339831
mactivos_margen_lag1	0.000229004284203355	0.00159723546716301	0.00384714029238266
ccaja_seguridad	0.000227725119584966	0.00401025209532763	0.00102590407796871
ccomisiones_mantenimiento_delta1	0.000226744088148853	0.000851029542146279	0.00102590407796871
mcomisiones_max6	0.000222506773203585	0.000906148334230333	0.00282123621441395
vm_cconsumos_delta2	0.000222362067431639	0.00176524123154042	0.00205180815593742
mrentabilidad_delta2	0.000220750972100863	0.00122850975460071	0.0023082841754296
vm_Fvencimiento_lag2	0.000219155250298153	0.000792195847147469	0.0023082841754296
mcuenta_corriente_tend6	0.000218472900470207	0.000836774682124541	0.00179533213644524
mcuenta_corriente_lag2	0.000217674240155453	0.00105293019590872	0.00153885611695307
mcuenta_corriente_min6	0.0002165482002348	0.000284434853403452	0.00128238009746089
ctarjeta_visa_transacciones_tend6	0.000216288842935731	0.00256262066415034	0.00205180815593742
mcaja_ahorro_dolares_avg6	0.000215690737261383	0.00185915052150182	0.00128238009746089
Visa_cconsumos_lag1	0.000214626430730031	0.00121203747190893	0.00102590407796871
vmr_msaldopesos_lag2	0.000211192521571315	0.000258689712273282	0.00128238009746089
mpasivos_margen_lag2	0.000210769934075316	0.00141180709609236	0.00333418825339831
mttarjeta_visa_debitos_automaticos_max6	0.000205786239356401	0.00168872575057526	0.00205180815593742
mrentabilidad_delta1	0.000204771359191317	0.00679651567448569	0.0056424724288279
Visa_mpagominimo_delta1	0.000202717173568821	0.00068164148831221	0.00205180815593742
mcaja_ahorro_lag2	0.000201254667191934	0.00257370777750058	0.00282123621441395
mcuenta_corriente_avg6	0.000201177110085293	0.00160708427954166	0.0023082841754296
mrentabilidad_annual_delta1	0.000201066861847317	0.000953779725090849	0.00205180815593742
mcaja_ahorro_dolares_tend6	0.000197352250730194	0.00187907852783523	0.0023082841754296
mrentabilidad_annual_min6	0.000196356862125326	0.0015149316490981	0.00333418825339831
chomebanking_transacciones_lag1	0.000194490709198352	0.000874586058303414	0.00153885611695307
mrentabilidad_avg6	0.000193668873452299	0.000657710602093898	0.00179533213644524
mextraccion_autoservicio_delta2	0.000191138035108425	0.00373650118751623	0.00205180815593742
mpasivos_margen_lag1	0.000190975738174645	0.00387547887330393	0.00538599640933573
ctarjeta_visa_transacciones_avg6	0.000190528375208753	0.00157255584082234	0.00179533213644524
mcomisiones_otras_lag1	0.000190125247247427	0.001140273610951	0.00307771223390613
cliente_edad_lag2	0.00018914930864249	0.00631772516393737	0.00538599640933573
vm_msaldopesos	0.00018787783488229	0.00210908573388296	0.0046165683508592
cmobile_app_trx_lag1	0.000187141850816675	0.000867789801808202	0.00179533213644524
vm_status06_delta1	0.000184740154625557	0.000523686120192545	0.000256476019492177
mautoservicio_lag1	0.00018473684798661	0.000373102962508365	0.00128238009746089
mpasivos_margen_delta1	0.000184588238587202	0.000862375834769643	0.00179533213644524
Visa_fechaalta	0.000183539481890412	0.00062974803829368	0.00205180815593742
mcuenta_debitos_automaticos	0.000183444487525843	0.0013524550425473	0.00102590407796871
cpagomiscuentas_tend6	0.000178607040983393	0.00366681076074329	0.00256476019492177
cliente_edad_min6	0.00017655422871027	0.00331611240651152	0.00436009233136702
Visa_cconsumos_delta2	0.000175693395515875	0.00477638602667778	0.00436009233136702
Visa_msaldototal	0.000173727886394821	0.00150859615575511	0.00179533213644524
Master_Fvencimiento_lag1	0.000168179655861859	0.000655262797847741	0.00179533213644524
mcaja_ahorro_dolares_lag1	0.000166990458932159	0.000443945297161852	0.00153885611695307
mrentabilidad_annual_lag2	0.000166989389865939	0.00105272861202962	0.00256476019492177
vm_mpagospesos	0.000166431210347675	0.00105834416294728	0.00102590407796871
mpayroll_min6	0.000165279320103594	0.00213949610192933	0.00333418825339831
mcomisiones	0.000162586653787598	0.000871072739267753	0.0023082841754296
Master_mconsumospesos	0.000159897119917179	0.000232944571143112	0.000512952038984355
ctrx_quarter_normalizado_delta1	0.00015930987146351	0.0014038589317166	0.00333418825339831
Master_msaldototal	0.000156301416378552	0.000555709159271682	0.00179533213644524
Master_fechaalta_lag2	0.000156234125331346	0.00108699787147582	0.0023082841754296
mrentabilidad_annual_tend6	0.000155544944439573	0.000403801307524876	0.00179533213644524
ctarjeta_visa_transacciones_min6	0.00015293887153861	0.00160607636014619	0.00205180815593742
Visa_fechaalta_lag1	0.000152192628570631	0.000539409662761977	0.00179533213644524
mpasivos_margen_delta2	0.0001516976414644	0.000820331197129768	0.00153885611695307
cproductos_avg6	0.000151617980528326	0.00326905696959127	0.00333418825339831
vmr_msaldopesos2_lag1	0.000151373909078953	0.000312512607991724	0.00128238009746089
ccajas_transacciones_delta2	0.000149050123668228	0.00153376534294501	0.000769428058476533
tcallcenter_delta2	0.00014897201078199	0.00108731464614297	0.000769428058476533
vmr_msaldopesos2_delta2	0.000148725092917133	0.00196904253330576	0.00179533213644524
vm_mconsumospesos_lag2	0.000145011022463599	0.000253880496872009	0.00102590407796871
mtarjeta_visa_consumo_delta1	0.00014315693451947	0.00125739384470537	0.0023082841754296
tcallcenter_lag2	0.000141509873182784	0.00579516215392836	0.00436009233136702
vmr_msaldototal_lag1	0.000140495333476101	0.00067438446866478	0.00102590407796871
vm_fechaalta	0.000139876906827307	0.00139311739073052	0.00179533213644524
mcaja_ahorro_avg6	0.000139744486980979	0.00287628518002261	0.00410361631187484
cliente_edad_avg6	0.000139394398834289	0.00275167754504471	0.0023082841754296
mcomisiones_delta1	0.000138792675088544	0.000611403905296009	0.00179533213644524
Master_Fvencimiento_lag2	0.000138697925709264	0.000714384469816687	0.00153885611695307
matm_delta1	0.000138474075660509	0.00181327579015913	0.00205180815593742
ctarjeta_visa_debitos_automaticos_avg6	0.000137617755936697	0.000858171371005655	0.00102590407796871
mrentabilidad_annual_delta2	0.000137221438518877	0.000825975545744436	0.00205180815593742
chomebanking_transacciones_delta2	0.000136959611375815	0.00149365015100504	0.00179533213644524
ctarjeta_visa_debitos_automaticos_tend6	0.000136297108676397	0.00257051123313207	0.00179533213644524
ccallcenter_transacciones	0.000134989203443112	0.00164506844190262	0.000769428058476533
mrentabilidad	0.000134787363399649	0.000413938096873667	0.00153885611695307
mtarjeta_master_consumo_max6	0.000134780451231928	0.00145408211530834	0.00128238009746089
cliente_edad_lag1	0.000133918515075604	0.00755455745297502	0.0056424724288279
Visa_mpagospesos_delta1	0.000133918146759352	0.000630036015263816	0.00179533213644524
ctarjeta_visa_debitos_automaticos_lag2	0.000133895496696757	0.00035513319957187	0.000512952038984355
vmr_mpagospesos_delta2	0.000132698542332441	0.00260544283960959	0.00333418825339831
vm_mfinanciacion_limite_lag2	0.000132161091907849	0.00141091436748494	0.00128238009746089
Visa_mlimitecompra_delta2	0.000131779519206194	0.000216760265421462	0.00102590407796871
mautoservicio_avg6	0.000130662020500706	0.000854082098029722	0.000769428058476533
vmr_msaldopesos2_lag2	0.000130597245030373	0.00303225350704834	0.00333418825339831
vmr_mconsumospesos_lag2	0.000128860369191522	0.000524550051102953	0.00153885611695307
cliente_edad_max6	0.000128508224782355	0.00329938094454661	0.00282123621441395
Visa_mpagominimo	0.000125596631456141	0.00111066957842101	0.00179533213644524
mttarjeta_visa_debitos_automaticos_tend6	0.000125101512211422	0.00244319661463489	0.00153885611695307
ctarjeta_debito_transacciones_lag2	0.00012441951514705	0.00203182151279544	0.00179533213644524
vmr_mpagado_delta1	0.000124326798128073	0.00220791943003368	0.00179533213644524
vmr_Master_mlimitecompra_lag2	0.000124020077979293	0.000315651556966208	0.00102590407796871
ccallcenter_transacciones_delta1	0.000123918852158904	0.00121710586658332	0.000512952038984355
cpayroll_trx_max6	0.000123828110624124	0.0011180417888565	0.00205180815593742
cliente_edad	0.000122085633427416	0.00165609795985883	0.00205180815593742
mcomisiones_delta2	0.000121336499682811	0.00184213108256677	0.00282123621441395
mcaja_ahorro_dolares	0.000121294696544798	0.000126681069162882	0.000769428058476533
cseguro_accidentes_personales_avg6	0.000120001649290528	0.000697048256214493	0.000769428058476533
mcuenta_corriente_delta1	0.000119709246619304	0.00140311019159425	0.00128238009746089
ctransferencias_recibidas_lag2	0.000118238214880631	0.00195593958116457	0.00153885611695307
mcuenta_debitos_automaticos_lag1	0.000117473825166202	0.000820302399432755	0.000769428058476533
mcuenta_debitos_automaticos_lag2	0.000116823413994176	0.00136342696510949	0.000769428058476533
Visa_cconsumos_delta1	0.000115932182426835	0.00350102241903592	0.00333418825339831
ccomisiones_otras_lag2	0.000115685158313936	0.000315824343148289	0.00128238009746089
vmr_msaldopesos_delta1	0.00011545079992861	0.00210695470430395	0.00205180815593742
vm_status04_delta1	0.000115400427263703	0.00138850975920834	0.000256476019492177
Master_mfinanciacion_limite	0.000115358025156719	0.00189321819706892	0.00179533213644524
mcaja_ahorro_dolares_delta2	0.000114883189522579	0.00021523398747974	0.000769428058476533
vm_cconsumos_lag2	0.00011384905530887	0.000968725729840914	0.000769428058476533
mtransferencias_emitidas_lag1	0.000113676669305252	0.00136118074474243	0.00179533213644524
vm_Fvencimiento_lag1	0.000112815238683841	0.000626436303137115	0.00153885611695307
cproductos_min6	0.000112664791568424	0.00250280784745307	0.00282123621441395
mtransferencias_emitidas	0.000111908355930714	0.00507150482567329	0.00410361631187484
vmr_msaldopesos_lag1	0.000111535064305213	0.000283369338613948	0.000769428058476533
ctarjeta_visa_debitos_automaticos_lag1	0.000111093253353516	0.000164146872977592	0.000512952038984355
cdescubierto_preacordado_avg6	0.000110759219707573	0.000995565183457601	0.000512952038984355
Visa_mfinanciacion_limite_lag2	0.000110654141383258	0.00038948885210911	0.00128238009746089
mtarjeta_master_consumo_min6	0.000108387312821104	0.00236414693633253	0.00128238009746089
Visa_mpagospesos_lag2	0.000107388288871857	0.000624420464346162	0.00179533213644524
vm_mfinanciacion_limite_lag1	0.000107287423821066	0.000703556535739569	0.000769428058476533
Visa_mpagominimo_lag1	0.00010643899370254	0.000698315354883092	0.00153885611695307
mcaja_ahorro_dolares_lag2	0.000105683608642323	0.000563282953586262	0.00128238009746089
vmr_msaldototal_delta2	0.000105549051680906	0.000198099357756641	0.00102590407796871
Visa_mpagospesos_delta2	0.00010519502127252	0.00197511884737563	0.00179533213644524
mttarjeta_visa_debitos_automaticos_avg6	0.000105035314728171	0.00048155508946163	0.000769428058476533
vmr_mpagospesos	0.000103853481280064	0.000648581732140583	0.00128238009746089
Master_mlimitecompra_delta2	0.000101980654510946	0.00067956805412723	0.00102590407796871
vm_msaldototal_delta1	0.000101299697378057	0.000891951069602623	0.00179533213644524
ctarjeta_visa_debitos_automaticos_delta2	0.000100136513500029	0.000134226065780448	0.000512952038984355
Master_mpagospesos	9.94360052270178e-05	0.000514874024906379	0.000769428058476533
vm_mlimitecompra_delta2	9.79134844042778e-05	0.000817998583671666	0.00102590407796871
cseguro_vivienda_avg6	9.70799759576058e-05	0.000608207360927498	0.000512952038984355
mpayroll_delta1	9.65810381448696e-05	0.0034286250087437	0.0023082841754296
vm_Fvencimiento_delta2	9.62886536129066e-05	0.000205097198130949	0.000512952038984355
Master_mconsumospesos_lag1	9.5119322739195e-05	0.00201618436331704	0.0023082841754296
vmr_msaldototal_delta1	9.49359335252934e-05	0.00471971215895499	0.00333418825339831
Visa_mconsumospesos	9.47888671913247e-05	0.00136426209832288	0.00205180815593742
mcaja_ahorro_max6	9.4454469291852e-05	0.000826378713502627	0.00205180815593742
mtarjeta_visa_consumo_delta2	9.39921796099459e-05	0.000502231835917404	0.000769428058476533
mtransferencias_emitidas_lag2	9.31924681272895e-05	0.00230171352920701	0.00256476019492177
Visa_mpagominimo_delta2	9.30743713047759e-05	0.000442966175463389	0.00153885611695307
mcomisiones_otras	9.30108800955792e-05	0.00118669549853695	0.0023082841754296
cplazo_fijo_tend6	9.27313812749675e-05	0.00223812821420096	0.000769428058476533
Visa_mpagado_delta1	9.25321237985674e-05	0.00096351334668145	0.00128238009746089
cliente_antiguedad_avg6	9.21797496773667e-05	0.00073010801238612	0.000769428058476533
mttarjeta_visa_debitos_automaticos_lag2	9.16589312255693e-05	0.000391850263264226	0.00102590407796871
Visa_msaldopesos_lag2	9.14132764652825e-05	0.000442217435341035	0.00102590407796871
Visa_fultimo_cierre_lag2	9.13657428071855e-05	0.000397465814181881	0.00102590407796871
mtransferencias_emitidas_delta2	9.11740677652241e-05	0.00146519802635559	0.00153885611695307
ccomisiones_mantenimiento	9.02769702232063e-05	0.00184766024039338	0.00102590407796871
vmr_mpagominimo_delta2	8.98105711928156e-05	0.00136388772826171	0.00179533213644524
cseguro_vivienda_max6	8.92716124927108e-05	0.000952167054058087	0.000512952038984355
ccallcenter_transacciones_lag1	8.85673399170556e-05	0.00174499645053985	0.00102590407796871
mcaja_ahorro_dolares_min6	8.82152376690236e-05	0.000355593962724088	0.00128238009746089
mcomisiones_mantenimiento_lag2	8.79238558084061e-05	0.000634614849088981	0.000769428058476533
cliente_antiguedad_min6	8.76961174227331e-05	0.00189866096180449	0.00128238009746089
matm_delta2	8.74542148341452e-05	0.00211729307753184	0.00128238009746089
Master_msaldopesos	8.53518097152418e-05	0.000692872590147519	0.000769428058476533
vmr_msaldopesos_delta2	8.4813829115146e-05	0.00038804896725843	0.000256476019492177
cpayroll_trx_lag2	8.47697650785674e-05	0.000730741561720419	0.000512952038984355
Master_mfinanciacion_limite_delta2	8.47664386679538e-05	0.000678070573882522	0.00128238009746089
Visa_msaldototal_lag1	8.4241438199326e-05	0.000451000732930187	0.000512952038984355
cmobile_app_trx	8.42067109913871e-05	0.000187185030588482	0.000512952038984355
vmr_mconsumototal_delta2	8.42033414869146e-05	0.000321785466430107	0.000512952038984355
mcomisiones_otras_delta2	8.39282466588176e-05	0.000507012253621663	0.00128238009746089
active_quarter_min6	8.38584624660964e-05	0.000298257747969986	0.000769428058476533
mautoservicio_delta2	8.32371816979703e-05	0.000602303833039707	0.000769428058476533
ctransferencias_recibidas	8.16568854932933e-05	0.000246249107163401	0.00102590407796871
vm_status02	8.08130974493597e-05	0.000163484525946279	0.000512952038984355
ctarjeta_master	8.03845367853203e-05	6.33261357329341e-05	0.000256476019492177
mpayroll_delta2	8.01019239506031e-05	0.00180573079354156	0.00102590407796871
cpagomiscuentas_delta1	7.92283078318304e-05	0.00465226795254911	0.00256476019492177
ccajas_otras	7.89660687288896e-05	0.00082289419216398	0.000256476019492177
Master_mlimitecompra	7.89599039564964e-05	0.000493650122207347	0.000769428058476533
ctarjeta_debito_transacciones_tend6	7.74748860973343e-05	0.000509978416414065	0.00128238009746089
mprestamos_personales_avg6	7.73740468158002e-05	0.000113088556172457	0.000256476019492177
ccomisiones_otras_lag1	7.65604796823247e-05	0.000866465107745576	0.00128238009746089
Visa_mfinanciacion_limite_delta1	7.59421871033138e-05	0.000208581719469596	0.000512952038984355
matm_other_delta2	7.48175658847301e-05	0.00164388773632506	0.00128238009746089
Visa_mpagospesos_lag1	7.36406261097232e-05	0.000244319661463489	0.000769428058476533
ccaja_seguridad_lag2	7.33367814966172e-05	0.000396688276362513	0.000256476019492177
mcaja_ahorro_dolares_delta1	7.3095089545588e-05	0.000303786905796599	0.000769428058476533
mextraccion_autoservicio_lag2	7.20298293340798e-05	0.000485557969346522	0.000769428058476533
mtransferencias_recibidas_lag2	7.17392157109356e-05	9.09143294719749e-05	0.000512952038984355
thomebanking	7.1519204759127e-05	4.14110883055749e-05	0.000256476019492177
Visa_mconsumospesos_lag1	7.08816621968858e-05	0.000656645087304394	0.00128238009746089
foto_mes	7.08754427518797e-05	0.000263383736886501	0.000769428058476533
vmr_mpagominimo_lag2	7.05199965945156e-05	0.00030459324131298	0.00102590407796871
vm_fultimo_cierre	6.95281326681561e-05	0.000272483809142802	0.000512952038984355
vmr_mconsumospesos_delta2	6.95150669583784e-05	0.000253304542931736	0.000512952038984355
Master_cconsumos_lag2	6.94492425254089e-05	0.000567429821956222	0.000512952038984355
mcuentas_saldo_avg6	6.94007489624878e-05	0.000464650841314639	0.000769428058476533
Visa_mfinanciacion_limite_delta2	6.86779714485403e-05	0.000946609098534459	0.00102590407796871
vm_mconsumospesos_lag1	6.82206079255551e-05	0.000362678196189437	0.000769428058476533
ccomisiones_mantenimiento_lag2	6.80021155728353e-05	9.35061222032001e-05	0.000512952038984355
cliente_edad_tend6	6.79562469917986e-05	0.000939812842039247	0.000512952038984355
vmr_mpagominimo_lag1	6.73967933471585e-05	0.000367458613893697	0.00153885611695307
Visa_mconsumospesos_delta1	6.70166252952905e-05	0.00491991374859363	0.00436009233136702
mttarjeta_visa_debitos_automaticos	6.63511607618643e-05	0.000159395252970346	0.000769428058476533
vmr_mpagominimo_delta1	6.62062547773786e-05	0.00121998563628468	0.000769428058476533
vmr_mpagado_lag1	6.61820266810184e-05	0.000210943130624712	0.000512952038984355
ccuenta_debitos_automaticos_lag2	6.53999979840418e-05	0.000242044643399414	0.000512952038984355
thomebanking_lag2	6.52929678126242e-05	0.000144132473553131	0.000512952038984355
mttarjeta_visa_debitos_automaticos_min6	6.47376445025511e-05	0.00019490281338813	0.00102590407796871
mttarjeta_visa_debitos_automaticos_lag1	6.36200527194037e-05	0.000292786185537399	0.000512952038984355
mcaja_ahorro_dolares_max6	6.32598072990938e-05	0.000279222470243988	0.00128238009746089
Visa_msaldopesos_delta2	6.29203735955259e-05	0.000516889863697332	0.00128238009746089
mextraccion_autoservicio_delta1	6.23491809555031e-05	0.00064656589334963	0.00128238009746089
Visa_mconsumototal_lag2	6.12304514074231e-05	5.43700519617006e-05	0.000256476019492177
vm_fultimo_cierre_lag2	6.07308802331551e-05	0.000415176397845253	0.000512952038984355
mpagomiscuentas	6.06809457465336e-05	0.00031104392544403	0.000769428058476533
tcallcenter_lag1	6.04594547383184e-05	0.000664449263195083	0.000512952038984355
Visa_msaldototal_lag2	5.97101618994737e-05	0.000224247666645001	0.000769428058476533
Visa_mconsumosdolares_lag2	5.96069730226166e-05	0.000325759548617986	0.000769428058476533
Master_msaldototal_lag2	5.94915371474678e-05	0.00109275741087854	0.00153885611695307
ctarjeta_debito_transacciones_max6	5.9472782119928e-05	0.00087383731818106	0.00153885611695307
ctransferencias_emitidas	5.89829654585318e-05	4.31677478234053e-05	0.000256476019492177
Visa_mconsumosdolares	5.82039770427875e-05	0.00071807057503443	0.000769428058476533
cpagomiscuentas_delta2	5.722921150956e-05	0.000708221762655774	0.000512952038984355
cliente_antiguedad_lag1	5.65555850228209e-05	8.27645812171226e-05	0.000256476019492177
Visa_msaldopesos_lag1	5.61302525460054e-05	0.000218084959484088	0.00128238009746089
mtarjeta_visa_consumo_avg6	5.58584647500903e-05	0.00030044637294302	0.000769428058476533
matm_other	5.55863921226782e-05	0.000566738677227896	0.000512952038984355
mpasivos_margen_min6	5.55417040521998e-05	0.000246767465709646	0.000769428058476533
ctrx_quarter_normalizado_delta2	5.46589143499837e-05	0.00020797696783231	0.000769428058476533
vm_mconsumototal_delta2	5.41143128681747e-05	0.000208668112560637	0.000512952038984355
