Feature	Gain	Cover	Frequency
mprestamos_personales_lag1	0.00204605294390827	0.0023917726069176	0.00208872090710165
mcaja_ahorro_lag2	0.00181724558891071	0.00194938926828377	0.00407797891386513
mpayroll_lag1	0.00181494016322399	0.00113218394042523	0.000795703202705391
mprestamos_personales_min6	0.00176210102761514	0.00217605979329904	0.0018897951064253
mpayroll_sobre_edad_lag1	0.00174910094635667	0.00166397424045278	0.000928320403156289
mpasivos_margen_avg6	0.0016737534410889	0.00121047288412055	0.00258603540879252
mautoservicio	0.00161083444142509	0.00693347507995749	0.00371328161262516
cprestamos_personales	0.00152729425815828	0.00388913688819607	0.00245341820834162
mrentabilidad_annual_avg6	0.00149962882489044	0.00248111234308802	0.00464160201578145
cproductos_delta2	0.00147057870836701	0.00730716975389929	0.00341489291161064
mcomisiones_mantenimiento	0.00131077110602134	0.00411876532303621	0.00397851601352695
mactivos_margen	0.00122554844626207	0.00355520334824636	0.00576884821961408
mcomisiones_mantenimiento_delta2	0.0012083142415305	0.00272572424596589	0.00281811550958159
mcaja_ahorro_lag1	0.00119877800188026	0.0015030448126467	0.00298388701014522
mprestamos_personales_avg6	0.00118356746193522	0.00116694972320958	0.00109409190371991
vm_status01	0.0011626420744134	0.00683126171352652	0.00218818380743982
mcuentas_saldo_max6	0.00115093252683253	0.00186166035188686	0.00251972680856707
Visa_msaldototal	0.00112818518069275	0.00130177766527953	0.00192294940653803
mpasivos_margen_lag2	0.00112089499108726	0.00120266700146207	0.00281811550958159
cdescubierto_preacordado_min6	0.00110700626953944	0.00476365689008262	0.00268549830913069
mcuentas_saldo_tend6	0.00107084682348852	0.00542807738449554	0.00596777402029043
mcomisiones_tend6	0.00106179944029009	0.00519086025617986	0.0061998541210795
mprestamos_personales_max6	0.00105628396216146	0.00205370988690641	0.00129301770439626
cpayroll_trx_max6	0.0010259638817955	0.000818560174666437	0.000663086002254492
Visa_msaldopesos	0.00101824136781422	0.00331670894068812	0.00251972680856707
mpasivos_margen_lag1	0.000998890772831446	0.00170707595092541	0.00278496120946887
mcomisiones_max6	0.000996919474038568	0.00326675542861066	0.00397851601352695
cproductos_tend6	0.000978130545077367	0.00918489951973861	0.00437636761487965
vmr_msaldopesos_lag1	0.000938461865914904	0.000643120440971195	0.00119355480405809
mcomisiones_otras_lag2	0.000937448044848025	0.00145411777801721	0.00305019561037067
mrentabilidad_annual_lag2	0.000933500313988912	0.00239768584098184	0.00447583051521782
vmr_msaldototal	0.000926701503636675	0.00156323465776323	0.00222133810755255
mcomisiones_lag2	0.000919139703792393	0.00265760699567186	0.00281811550958159
mcuentas_saldo_lag1	0.000917374805874571	0.00174517196784825	0.00318281281082156
mactivos_margen_min6	0.000838646125811617	0.00455121742772131	0.00593461972017771
Visa_mpagominimo	0.00082562464016971	0.00158251536892066	0.0024202639082289
mrentabilidad_annual_lag1	0.000798514237523928	0.00191515353052924	0.00407797891386513
mcuenta_debitos_automaticos_min6	0.000774138923872548	0.00300542771540252	0.00198925800676348
mcomisiones_mantenimiento_delta1	0.000772299485493875	0.00312860759474426	0.00278496120946887
vmr_msaldototal_lag1	0.000740014797346266	0.000711602258822317	0.00152509780518533
mcuenta_corriente	0.000731760865212377	0.000690684872036257	0.00169086930574896
mpayroll_sobre_edad_lag2	0.000716866489862761	0.00117599410132795	0.000729394602479942
mactivos_margen_lag1	0.000710351535196752	0.00193612521461103	0.00361381871228698
mrentabilidad_annual	0.000693583484916031	0.00321936423177485	0.00407797891386513
mactivos_margen_lag2	0.000658712662784235	0.00171984357217999	0.00358066441217426
mactivos_margen_avg6	0.000652974632424757	0.002427929434707	0.00394536171341423
mcuenta_corriente_avg6	0.000645361542124895	0.00476368016035222	0.00513891651747232
mcuenta_debitos_automaticos	0.000625105252818306	0.00203738708557385	0.0021550295073271
Visa_fechaalta_lag1	0.000591961919824757	0.00200598773512516	0.00361381871228698
ctrx_quarter_delta2	0.000584560264966787	0.00346290311666555	0.00424375041442875
cdescubierto_preacordado_avg6	0.000579895355870658	0.00447121165524652	0.00205556660698893
cdescubierto_preacordado	0.000578659067225716	0.00321888072728425	0.00179033220608713
cproductos	0.000571466823451809	0.00613841012083183	0.00341489291161064
mcuenta_corriente_delta1	0.000567328336557507	0.00257515267371791	0.00258603540879252
ctrx_quarter_delta1	0.000563974184069322	0.00277835125346199	0.0044426762151051
vm_status06	0.000528650123141358	0.00143560757134213	0.000895166103043565
mrentabilidad_max6	0.000525792070192419	0.00146512978670965	0.0025528811086798
mprestamos_personales_delta2	0.00052387715762066	0.00226308025926586	0.00106093760360719
cpayroll_trx_lag2	0.000520360275965949	0.00135145969087831	0.000895166103043565
mrentabilidad_annual_min6	0.000517031599034291	0.00222202116134712	0.00338173861149791
Visa_fechaalta	0.000507703506926931	0.00222550911620181	0.00474106491611962
ccomisiones_mantenimiento_delta1	0.000504329690061922	0.00411807497170471	0.00218818380743982
mrentabilidad_annual_delta1	0.000504204367459342	0.00224107175539405	0.00371328161262516
vm_status05	0.000492755423710834	0.00112462627397583	0.000994629003381739
cliente_edad_lag2	0.000481468270445728	0.00323470192502762	0.00530468801803594
vmr_msaldopesos	0.000472110094755914	0.00097055381894561	0.00169086930574896
mv_status07	0.000471179624849193	0.00139519228421569	0.000828857502818116
ctarjeta_master	0.000470078353434642	0.000120315050595267	0.000364697301239971
ccaja_ahorro	0.000464918332517983	0.00275764071351683	0.00149194350507261
ctrx_quarter_normalizado_delta1	0.000464694200552108	0.00229599476282415	0.00364697301239971
mtransferencias_recibidas	0.000461978575659534	0.00106526381622291	0.00225449240766527
cprestamos_personales_avg6	0.000458255309843713	0.000906692442403103	0.000994629003381739
ccaja_seguridad	0.000454281435364654	0.00678174516540046	0.0020224123068762
ccallcenter_transacciones	0.000445291625245381	0.00655211673056032	0.00235395530800345
mcaja_ahorro_avg6	0.00044474014477325	0.00150904854220384	0.00278496120946887
mactivos_margen_delta2	0.00044270611975557	0.00468598848691001	0.0041774418142033
mcaja_ahorro_tend6	0.000436748150178068	0.00196167855621877	0.00334858431138519
Master_fechaalta	0.000432345913161967	0.00231980541979731	0.00368012731251243
cprestamos_personales_tend6	0.000428026732079544	0.00618673729962271	0.00198925800676348
mtarjeta_visa_consumo_tend6	0.000425639288502941	0.00540807529498047	0.00377959021285061
mcuenta_corriente_max6	0.000423706267385756	0.00396389909325404	0.00314965851070884
vm_status04	0.000423338100076174	0.00159087456687855	0.000961474703269014
vm_status01_delta2	0.000421504420696282	0.000114838780482427	0.000165771500563623
mactivos_margen_delta1	0.000419645159767756	0.00466818673066501	0.00368012731251243
Visa_fechaalta_lag2	0.000416154384025228	0.00167610322208608	0.00351435581194881
ccajas_consultas	0.000410158666405134	0.0062504099284229	0.00179033220608713
mcuentas_saldo_lag2	0.000405668254018455	0.000963950233549863	0.00185664080631258
mtarjeta_master_consumo	0.000400656530195279	0.00173458916635068	0.00139248060473443
mv_status07_delta2	0.000393383153399246	0.00468381142390953	0.00125986340428354
Master_status_delta1	0.000392910140025139	4.13435123249807e-05	9.94629003381739e-05
ccomisiones_otras	0.000386635461690981	0.0018037122094086	0.00251972680856707
mpayroll_max6	0.000385228408312086	0.00648261102084674	0.00235395530800345
cliente_edad_lag1	0.000383335943386916	0.00290591887141633	0.0043100590146542
mrentabilidad_tend6	0.000376024352410909	0.00178297581360833	0.0043100590146542
mpasivos_margen_tend6	0.000375453602369344	0.00261810959140191	0.00407797891386513
Master_fechaalta_lag1	0.000374543790663509	0.00300375742716225	0.00377959021285061
vmr_mpagominimo	0.000364244193233793	0.00106997992419544	0.00185664080631258
ctarjeta_visa_transacciones_delta2	0.000362741037695596	0.00535599643161275	0.00324912141104701
ctarjeta_visa_transacciones_tend6	0.000362740719240966	0.00179645188529299	0.00318281281082156
vm_status06_delta2	0.000361519037182284	0.00446335664646332	0.00122670910417081
cliente_edad_min6	0.000358226428066026	0.00231786881624937	0.0041774418142033
cprestamos_personales_max6	0.000357198781831358	0.000557056641643534	0.000663086002254492
mcuentas_saldo_avg6	0.000353801526464791	0.00240285959758987	0.00261918970890524
ccallcenter_transacciones_delta2	0.000350943858392411	0.00455646358072365	0.0021550295073271
cprestamos_personales_lag1	0.000341453294111506	0.00170062232948932	0.000696240302367217
cliente_edad_max6	0.000340905705453124	0.00309832521723643	0.00381274451296333
ctarjeta_debito_transacciones	0.000338937986194654	0.00217809206351089	0.00208872090710165
cliente_edad_avg6	0.000338355154989977	0.00247888873954834	0.00368012731251243
cliente_edad	0.000336923186184648	0.00272585352524145	0.0040448246137524
mcomisiones_otras	0.000336219567117883	0.000642065522082603	0.00162456070552351
mcuenta_corriente_lag2	0.00033510516854588	0.00255504457519687	0.00314965851070884
mrentabilidad_avg6	0.000334251749016256	0.000994907448876129	0.0020224123068762
mttarjeta_visa_debitos_automaticos_tend6	0.000330817131082171	0.00773124973269894	0.00364697301239971
mcuentas_saldo_delta2	0.000328355711599495	0.00374204809963175	0.00288442410980704
mpayroll_avg6	0.000321468193081499	0.0010393950331828	0.000961474703269014
mcomisiones_delta2	0.000320886392093177	0.00107747553659257	0.00238710960811617
Visa_Fvencimiento	0.000320639793244679	0.000807713643446719	0.002287646707778
mcuenta_corriente_min6	0.000320114645387263	0.00109815246392609	0.00281811550958159
vm_msaldototal_lag1	0.000319722770915246	0.000487119139149575	0.00112724620383264
mttarjeta_visa_debitos_automaticos_avg6	0.000316937507840741	0.0020124749691729	0.00275180690935614
mcomisiones_lag1	0.000311470593307575	0.000954161206804249	0.0024202639082289
mcomisiones_otras_lag1	0.000308523998028109	0.00130353844901269	0.00251972680856707
Visa_cconsumos_lag1	0.000303683581765283	0.00108599245526665	0.00258603540879252
ctarjeta_visa_transacciones_min6	0.000303635814903027	0.000893053478831228	0.00165771500563623
ccomisiones_otras_lag1	0.00029709899775748	0.000925872315725599	0.00125986340428354
ctrx_quarter_normalizado_delta2	0.000291605006904624	0.00169641816744801	0.00305019561037067
cproductos_delta1	0.000291392829964993	0.00167863709588711	0.000729394602479942
Master_status	0.000290660755003937	0.000176941958877281	0.000298388701014522
ctarjeta_master_transacciones	0.000289296065059478	0.000703780862650768	0.000629931702141768
mrentabilidad	0.000287989574936209	0.00142083353573081	0.00192294940653803
mactivos_margen_tend6	0.000286008848901737	0.00182916988435242	0.00324912141104701
mpayroll_lag2	0.00028366971172026	0.00119356056929143	0.000928320403156289
vm_status02	0.00028282265040118	6.56350882032291e-05	0.000198925800676348
mcomisiones	0.000282184686964678	0.000554085803891101	0.00129301770439626
ccaja_seguridad_avg6	0.000281895283432472	0.00218325289219135	0.00086201180293084
mcaja_ahorro_dolares_tend6	0.000280614874624706	0.00401818604664836	0.00308334991048339
Visa_cconsumos_delta2	0.000279771045092471	0.002703811408758	0.00235395530800345
cproductos_avg6	0.000279519075443004	0.00394981282338871	0.00288442410980704
mcuenta_debitos_automaticos_tend6	0.000276162460576	0.00546272164476086	0.00285126980969432
ccallcenter_transacciones_delta1	0.000274949359213793	0.00528965289297944	0.00212187520721438
ccaja_ahorro_max6	0.000271598543164294	0.00158772790931135	0.000961474703269014
ctarjeta_master_avg6	0.000271501949724066	4.71171247716149e-05	9.94629003381739e-05
Master_Fvencimiento_lag2	0.000265720702682738	0.00131412642168128	0.00288442410980704
Master_Fvencimiento_lag1	0.000264817766051906	0.0012984629446541	0.00321596711093429
vm_fechaalta	0.000264186758973142	0.00108738350027171	0.00225449240766527
ccuenta_debitos_automaticos_tend6	0.000263746911910257	0.0058889140469232	0.00245341820834162
ccomisiones_mantenimiento_lag2	0.000262497580053234	0.000311394991048095	0.000729394602479942
Visa_mpagominimo_lag2	0.000262048966905979	0.00224474328682004	0.00268549830913069
ccomisiones_mantenimiento	0.000261930436052204	0.000945799423260847	0.000895166103043565
vm_cconsumos_lag2	0.000259117041069911	0.00288425166483201	0.0025528811086798
mttarjeta_visa_debitos_automaticos_max6	0.00025818066936994	0.00180276071394046	0.00251972680856707
mrentabilidad_delta2	0.000257584314009461	0.00175781289541278	0.00318281281082156
mtarjeta_visa_consumo_min6	0.00025557774508851	0.00101757527705331	0.00195610370665075
vm_Fvencimiento_lag1	0.000253833266336523	0.00217790331576856	0.00265234400901797
ccaja_seguridad_min6	0.000252514027610398	0.001661613600881	0.000629931702141768
vm_fechaalta_lag2	0.000250531998633053	0.00152469392013245	0.00285126980969432
mtarjeta_master_consumo_max6	0.000250134027354831	0.00454059842802658	0.00212187520721438
mprestamos_personales_tend6	0.000247178726316343	0.00336481893029606	0.00149194350507261
mcuenta_corriente_lag1	0.000243782104367494	0.00145837623735425	0.00225449240766527
vm_status03	0.000243487327149431	0.000176696328253712	0.000397851601352695
vm_status05_delta2	0.000243350741290956	0.00319978876386914	0.000961474703269014
ccomisiones_otras_lag2	0.00023768293602482	0.00096499481009641	0.0020224123068762
mpasivos_margen_min6	0.00023665494879733	0.000991572043566609	0.00238710960811617
vm_fechaalta_lag1	0.000236014921533616	0.00113098681433352	0.00235395530800345
mrentabilidad_annual_tend6	0.000235864570669963	0.00196164752919264	0.00301704131025794
mactivos_margen_max6	0.000231622488365403	0.000846091489190289	0.00225449240766527
Visa_status	0.000231034183346448	0.00155753602729642	0.000596777402029043
Master_msaldototal	0.000229203769660364	0.000689138691900526	0.000928320403156289
vmr_msaldopesos2	0.0002290987778689	0.000730895897907308	0.00182348650619985
vm_Fvencimiento	0.000226672062423165	0.000995204791209924	0.00205556660698893
mpasivos_margen_delta1	0.000225689117836662	0.00224163541303551	0.00298388701014522
vm_Fvencimiento_lag2	0.000225469903221498	0.000774894806552348	0.00192294940653803
mcuentas_saldo_delta1	0.000224881834302621	0.00150140296584706	0.0021550295073271
mcuenta_corriente_delta2	0.000224252141410783	0.000854463615075735	0.00169086930574896
Master_Fvencimiento	0.000224065119697371	0.00113305528274253	0.00271865260924342
vm_msaldopesos_lag1	0.000222747237239479	0.000849282101711179	0.00116040050394536
mcuenta_corriente_tend6	0.000220862651169308	0.0018454280460472	0.00258603540879252
ctarjeta_visa_avg6	0.000215645621567371	0.000934412504669277	0.000497314501690869
mautoservicio_min6	0.000215560211708027	0.00293409399673249	0.00145878920495988
mrentabilidad_annual_delta2	0.0002141422311111	0.0012649951257964	0.00278496120946887
mrentabilidad_min6	0.000210876576489972	0.00121607067675242	0.00258603540879252
ccajas_otras_delta1	0.00020878356129845	0.00498166311804967	0.00119355480405809
Visa_Fvencimiento_lag1	0.000208326733741653	0.000864668921088662	0.00222133810755255
mrentabilidad_lag2	0.000208087063719241	0.000886641226763314	0.00195610370665075
Visa_cconsumos_lag2	0.000207855710145529	0.00113914433662154	0.00208872090710165
vm_mpagospesos	0.00020784050871003	0.000637359756452117	0.00112724620383264
ctarjeta_master_min6	0.000203630740743	0.000134372879019965	0.000265234400901797
mcomisiones_otras_delta2	0.000202493967850223	0.000810030328064804	0.0021550295073271
cpagomiscuentas_tend6	0.000202358472984215	0.00401284681256762	0.00265234400901797
chomebanking_transacciones_delta2	0.000200133501495385	0.00542913230338413	0.00281811550958159
mcuenta_debitos_automaticos_lag2	0.000200028465248591	0.000487569031028534	0.000828857502818116
vm_mpagominimo_lag2	0.000199407582385588	0.00282310773866183	0.00212187520721438
mrentabilidad_delta1	0.000196974616498308	0.00201861314917663	0.00281811550958159
ccallcenter_transacciones_lag1	0.000195490972963735	0.00531350491932077	0.00169086930574896
Master_fechaalta_lag2	0.000194364703529356	0.001806445173294	0.002287646707778
mautoservicio_max6	0.000193049514871182	0.00182171822690898	0.00198925800676348
mcaja_ahorro_delta1	0.000192864202138685	0.00143848791360167	0.00248657250845435
active_quarter_lag1	0.000192172488901674	6.378380897717e-05	9.94629003381739e-05
vmr_mpagospesos_delta2	0.000189885990823105	0.00116337902961854	0.00195610370665075
Master_mfinanciacion_limite_delta2	0.000187216816619369	0.00149016084004412	0.00245341820834162
Visa_msaldototal_delta2	0.000186493192258085	0.000900300875019278	0.0018897951064253
ctarjeta_visa_transacciones_delta1	0.000183960127991362	0.00209273671461331	0.00198925800676348
cdescubierto_preacordado_tend6	0.000183469426123618	0.006924748728857	0.00165771500563623
cliente_antiguedad_lag2	0.000182662720739267	0.00129059759352886	0.002287646707778
ccuenta_debitos_automaticos	0.000182092756519298	0.000659619062118519	0.000795703202705391
vm_mconsumospesos	0.000180869962378662	0.00103015932173659	0.00152509780518533
mcaja_ahorro_dolares_max6	0.000177766294290648	0.000968648242423815	0.00212187520721438
vmr_msaldopesos2_lag2	0.00017678877100882	0.00203397928387002	0.002287646707778
mcuenta_debitos_automaticos_lag1	0.000174533296036629	0.000684443268612086	0.00086201180293084
vmr_msaldototal_delta2	0.00017443032039158	0.00248777281136502	0.00185664080631258
ctarjeta_visa	0.000173369834970011	0.000970908044160653	0.000530468801803594
mcomisiones_mantenimiento_lag2	0.000172977000901931	0.00059299628024999	0.000994629003381739
Master_mlimitecompra_delta2	0.00017223638216321	0.00111206549956215	0.00222133810755255
ccaja_ahorro_avg6	0.000171351766497755	0.00185913682042788	0.00102778330349446
mcaja_ahorro_dolares_avg6	0.000171040020555725	0.00156859974769908	0.00192294940653803
Visa_Fvencimiento_lag2	0.000170984118848753	0.000769162563473894	0.00185664080631258
Master_mfinanciacion_limite	0.000170463194177641	0.000953734585194891	0.00225449240766527
mrentabilidad_lag1	0.000170190839114533	0.000481567887056909	0.00142563490484716
chomebanking_transacciones	0.000166507541766375	0.000886824803334613	0.00225449240766527
mtarjeta_visa_consumo_max6	0.000166440344543764	0.000927276288658211	0.0017571779059744
mpayroll_tend6	0.000165962459594718	0.00149937069563521	0.00129301770439626
vm_status01_delta1	0.000164119844447924	0.000320227351154545	0.000198925800676348
cproductos_min6	0.000162838241015835	0.000716380420847118	0.000895166103043565
mpasivos_margen_delta2	0.000160843141865724	0.000973566026066224	0.00208872090710165
mtarjeta_visa_consumo_lag1	0.000160214974228472	0.000454225320275378	0.000994629003381739
ctarjeta_visa_debitos_automaticos_tend6	0.000160069897251564	0.0013261907636768	0.00165771500563623
vm_mpagominimo_lag1	0.000159703262629163	0.00125970760342588	0.00119355480405809
mautoservicio_avg6	0.000157834317413472	0.000635110297057325	0.00149194350507261
vmr_mpagominimo_lag2	0.000156917238314716	0.00191286270176626	0.0017571779059744
vm_cconsumos_delta2	0.000155726761238731	0.00299834321110168	0.00205556660698893
Master_mfinanciacion_limite_lag1	0.000155210147838185	0.00073161986185046	0.00192294940653803
chomebanking_transacciones_lag2	0.000153321940063436	0.00108039724822029	0.00192294940653803
cprestamos_personales_min6	0.00015295289009817	0.00137811449191384	0.000729394602479942
vm_Finiciomora_lag1	0.000152267979217939	0.00637765176260282	0.00162456070552351
Master_mlimitecompra	0.000151856955126367	0.000687579583837239	0.00172402360586168
mcaja_ahorro_delta2	0.00015185215351741	0.000962962539884563	0.00185664080631258
cliente_antiguedad_lag1	0.000151396810478669	0.000997795547892202	0.0018897951064253
cliente_antiguedad	0.000149756704714566	0.00101977043915237	0.0020224123068762
numero_de_cliente	0.000149619332573714	0.0013988922570823	0.00225449240766527
mttarjeta_visa_debitos_automaticos_delta2	0.000149115574722249	0.00154677999156959	0.00155825210529806
mtransferencias_recibidas_lag2	0.000148660450041021	0.000455461230149759	0.00129301770439626
mcaja_ahorro_dolares_delta2	0.000148127126840261	0.0014675757506033	0.00152509780518533
Visa_msaldopesos_delta1	0.00014771643798676	0.000621564414563856	0.00162456070552351
Visa_cconsumos_delta1	0.000147701939293327	0.000858972876207365	0.00165771500563623
thomebanking	0.000146505533315655	0.00114106025548538	0.00132617200450898
ccaja_ahorro_lag2	0.000145849401213042	0.0012889298908741	0.00086201180293084
Master_msaldopesos	0.000145131400730383	0.000574535199699623	0.00112724620383264
azar_sampling	0.000144025863166726	0.000899388163333805	0.00222133810755255
cliente_antiguedad_min6	0.000141418453860299	0.0011018989773319	0.00182348650619985
mttarjeta_visa_debitos_automaticos_delta1	0.000141253661147036	0.00129178437727852	0.00149194350507261
Visa_mpagospesos_delta2	0.000139497870464173	0.000619826901100292	0.0017571779059744
cprestamos_personales_lag2	0.000138824370334772	0.000176334346282136	0.000198925800676348
Visa_msaldopesos_delta2	0.000138782296599677	0.000881397659346487	0.00162456070552351
Master_mfinanciacion_limite_lag2	0.000138469839993406	0.000680502836292932	0.00192294940653803
ccajas_consultas_delta1	0.000138372458958578	0.00251277800884437	0.000696240302367217
vmr_msaldopesos_delta1	0.000138158203176291	0.00154580781141736	0.00135932630462171
mcuenta_debitos_automaticos_avg6	0.000137584925576709	0.00046538729292747	0.00112724620383264
vm_status02_delta1	0.000136661250308689	8.54768714166063e-05	0.000198925800676348
cproductos_lag2	0.00013614580913332	0.000376582772957877	0.000563623101916319
cplazo_fijo_tend6	0.000134628450938274	0.00568029349436201	0.00155825210529806
Visa_mfinanciacion_limite	0.000133368888271114	0.000688019133374153	0.00162456070552351
mtarjeta_visa_consumo_delta1	0.000133321087478863	0.00144392281434633	0.00162456070552351
mextraccion_autoservicio_delta2	0.000133015477797394	0.00231544353703982	0.0017571779059744
mtarjeta_visa_descuentos_delta2	0.000132961733856816	0.00588168474983373	0.00162456070552351
chomebanking_transacciones_lag1	0.000130098846415698	0.000658773575656338	0.00162456070552351
ccaja_ahorro_min6	0.000128398209339631	0.00192617588156372	0.00102778330349446
Visa_mpagominimo_delta2	0.000127482724806034	0.000608189180714129	0.00145878920495988
Visa_mpagospesos_delta1	0.000127436602710882	0.000667846395215335	0.00182348650619985
tcallcenter	0.000127293948198907	0.000924155486946125	0.000762548902592666
ctarjeta_debito_transacciones_tend6	0.000127146838677798	0.00123291059518723	0.0018897951064253
ccuenta_debitos_automaticos_lag1	0.000126613595642882	0.000305910964178722	0.000563623101916319
mpayroll_delta2	0.000126013931335301	0.00107301540158566	0.000994629003381739
Master_fultimo_cierre	0.000126005160312563	0.000520961867906402	0.00116040050394536
cproductos_lag1	0.000125067249757459	0.00192362390866411	0.00119355480405809
vm_status04_delta2	0.000124704901147824	0.00166231946572557	0.000464160201578145
active_quarter_min6	0.000124620483059062	0.000376220790986301	0.000530468801803594
vmr_mpagominimo_lag1	0.000123893871636121	0.00033135571119499	0.000994629003381739
mpayroll_sobre_edad_delta2	0.00012359342495099	0.00188309744136069	0.00129301770439626
vmr_mpagospesos_lag1	0.000123591481107094	0.000900378442584616	0.00152509780518533
ctarjeta_debito_transacciones_max6	0.000122945889814981	0.00074473653714906	0.00162456070552351
Visa_status_delta2	0.000122510972275308	0.000633711495295735	0.000364697301239971
mtarjeta_visa_consumo_delta2	0.000122250959937285	0.00111275843647917	0.00132617200450898
ctarjeta_visa_debitos_automaticos_avg6	0.0001215293430377	0.000543164290691556	0.00112724620383264
Master_mlimitecompra_lag2	0.000120245382483903	0.000630236468368608	0.00149194350507261
mcaja_ahorro_dolares_delta1	0.0001198445193779	0.000774545752508329	0.00112724620383264
Visa_mfinanciacion_limite_delta2	0.000119770587217831	0.000921650054585718	0.00172402360586168
mtransferencias_emitidas	0.000119346112213319	0.0013003478364918	0.00149194350507261
tcallcenter_lag2	0.00011875931963724	0.00120117511862207	0.000961474703269014
vm_mlimitecompra_delta2	0.000118492678746954	0.000910066631495292	0.0017571779059744
mcaja_ahorro_dolares_min6	0.000118401537806136	0.000937941828892141	0.00149194350507261
foto_mes	0.000118064046618081	0.000990385259816943	0.00116040050394536
ctarjeta_visa_transacciones_max6	0.000118062106670788	0.000894762550854169	0.00139248060473443
Visa_msaldototal_lag1	0.000116077862795237	0.000712109033582523	0.00102778330349446
cmobile_app_trx	0.000115488102550362	0.00186686772110653	0.00149194350507261
cproductos_max6	0.000115396359729642	0.0013274990699455	0.00145878920495988
vm_cconsumos_lag1	0.000114755088678295	0.000712346907449559	0.00109409190371991
Visa_mconsumospesos_lag1	0.000114408831315171	0.000776779698390054	0.00159140640541078
Visa_status_delta1	0.000113564473468238	0.000444989608829173	0.000265234400901797
cmobile_app_trx_lag1	0.000113259172086692	0.0015338262081582	0.00152509780518533
vmr_msaldopesos_lag2	0.000113032139613954	0.000635260261016978	0.00102778330349446
Visa_mpagospesos	0.0001124773657745	0.00100605390801515	0.00145878920495988
tcallcenter_delta2	0.000112262140749806	0.00112727391353936	0.000663086002254492
vm_msaldototal_lag2	0.000111492103680918	0.00082340556191453	0.000994629003381739
mautoservicio_tend6	0.000110945538471213	0.000628661846792253	0.00135932630462171
vm_mpagospesos_delta2	0.000110724851831662	0.000590757163197242	0.00119355480405809
Master_mlimitecompra_delta1	0.000109589637567524	0.00057310795649741	0.00139248060473443
Visa_msaldototal_delta1	0.000109443503992682	0.000533574354030308	0.00116040050394536
Visa_mconsumototal_delta2	0.000108220147441526	0.000732348996964634	0.00135932630462171
ctransferencias_recibidas	0.000108118100219716	0.00061296734273893	0.000994629003381739
ccaja_ahorro_lag1	0.000107861253686236	0.000906250307280678	0.000596777402029043
mcaja_ahorro_dolares_lag1	0.000107797815949255	0.000717212979381742	0.00139248060473443
cpagomiscuentas_max6	0.000107659605699454	0.00056631303777383	0.00139248060473443
vmr_msaldopesos2_lag1	0.000107658514519169	0.000755632194493493	0.00116040050394536
Master_mfinanciacion_limite_delta1	0.000107316400958378	0.000509724913274485	0.00139248060473443
mcaja_ahorro_dolares	0.000106967406798222	0.000652924981229877	0.00122670910417081
Visa_mconsumospesos	0.0001066288172402	0.00048647015718625	0.00142563490484716
