Feature	Gain	Cover	Frequency
mprestamos_personales_delta2	0.000684276458366993	0.00288124329931176	0.00146708233999633
mcuenta_debitos_automaticos_min6	0.000682695301064711	0.00206195443935545	0.00201723821749496
mcuenta_corriente_avg6	0.000677587753272778	0.00442350841295174	0.00522648083623693
mrentabilidad_annual_lag1	0.000677128193127746	0.00134358404673448	0.00348432055749129
ctarjeta_master	0.000657278194924667	2.28747104398035e-05	9.16926462497708e-05
mrentabilidad_annual_lag2	0.000650564425657923	0.0015321684691345	0.00311754997249221
ccallcenter_transacciones	0.000629045316950654	0.00651703219167436	0.00403447643498991
mpasivos_margen_lag2	0.000609596051935826	0.00113507820906679	0.0015587749862461
mcuentas_saldo_max6	0.000594715420139396	0.00109561386942898	0.00183385292499542
ctrx_quarter_normalizado_delta1	0.000593772897667885	0.00123257959660909	0.00330093526499175
mprestamos_personales_avg6	0.000593611059751148	0.000884229368597114	0.00128369704749679
mcuenta_corriente_max6	0.000590229792579492	0.00384692284288202	0.00403447643498991
mactivos_margen_lag2	0.000584626492459155	0.00122637447823297	0.00238400880249404
mcuenta_debitos_automaticos	0.000582020282843625	0.00180991148675841	0.00192554557124519
mcuentas_saldo_lag2	0.000580406615094114	0.000386215310336361	0.00128369704749679
Visa_fechaalta_lag1	0.000575664366602872	0.00181551954907085	0.00394278378874014
mtransferencias_recibidas	0.000556147473011751	0.000419517178459748	0.0015587749862461
mrentabilidad_annual_delta1	0.000523148208651715	0.00170464837038825	0.00247570144874381
mcaja_ahorro_tend6	0.000519111318881808	0.00113060561944689	0.00201723821749496
vm_status04_delta2	0.00050585798058656	0.00185228114384896	0.000916926462497708
mtarjeta_visa_consumo_min6	0.000465514706867748	0.000982071931032945	0.00165046763249587
Visa_fechaalta_lag2	0.000455637173359881	0.00136153304464891	0.00302585732624244
mactivos_margen_delta2	0.000454758242351645	0.00466683541319057	0.00449293966623877
vmr_mpagominimo	0.000450195059433915	0.000784355749373222	0.00165046763249587
cprestamos_personales_avg6	0.000447266812601146	0.000546508870861752	0.000733541169998166
ctrx_quarter_delta1	0.000444264764252147	0.0024986583030769	0.00385109114249037
cliente_edad_lag2	0.000439873224998534	0.00367964585875464	0.00467632495873831
mrentabilidad_max6	0.000429731989368009	0.000625597475868726	0.00210893086374473
Master_fechaalta	0.000428783604564668	0.00161197140907481	0.00311754997249221
mactivos_margen_delta1	0.000428421915290849	0.00428354674373779	0.0037593984962406
cdescubierto_preacordado_avg6	0.000423257051191002	0.00212253963724601	0.00128369704749679
Visa_fechaalta	0.0004207776627862	0.00189084456853354	0.00265908674124335
mcomisiones	0.000418842285859645	0.000362807514125414	0.00128369704749679
mpasivos_margen_tend6	0.000417435121393378	0.00137051553989269	0.00302585732624244
Visa_msaldototal	0.000414198157043048	0.00145898112361409	0.00137538969374656
cliente_edad_lag1	0.000409886672869007	0.0034012844616362	0.00430955437373923
mttarjeta_visa_debitos_automaticos_tend6	0.000408284105397472	0.00577748763222353	0.00412616908123969
vm_status06_delta2	0.000406269505575437	0.00187254906486787	0.00100861910874748
cproductos_delta1	0.000404684810351735	0.00207289869023705	0.00137538969374656
mactivos_margen_lag1	0.000386562613322395	0.00112461373537923	0.00275077938749312
ccaja_seguridad	0.000385584339422001	0.00760452716480881	0.00284247203374289
cdescubierto_preacordado_tend6	0.000384604689575237	0.00747363328456203	0.00247570144874381
cproductos_min6	0.00038458984852973	0.00088765177924786	0.00146708233999633
ccajas_consultas	0.000374998662812985	0.00744023546099983	0.00256739409499358
ccaja_ahorro	0.000367955383509986	0.001487026766034	0.00128369704749679
cdescubierto_preacordado	0.000367294187595995	0.00213558424606591	0.00183385292499542
mttarjeta_visa_debitos_automaticos_avg6	0.000366238868424431	0.00343688392943322	0.00330093526499175
ctarjeta_visa_transacciones_delta2	0.000362387038687168	0.00326843948746703	0.00293416467999266
vm_mpagominimo_lag2	0.000358452171200522	0.00179634445388279	0.00247570144874381
ccomisiones_otras	0.000357805546927047	0.000551797081711504	0.0015587749862461
mcuentas_saldo_delta2	0.000354760900894843	0.00363183872679841	0.00293416467999266
ctarjeta_debito_transacciones	0.000353260899865032	0.00111615366419117	0.00119200440124702
mcaja_ahorro_dolares_tend6	0.00035079978266516	0.00326886062522624	0.00320924261874198
Visa_msaldototal_lag1	0.000346538107512025	0.000770996619948345	0.00165046763249587
mpasivos_margen_min6	0.00034603083930883	0.00166978456095541	0.00229231615624427
vm_status06	0.000344854352469499	0.000439054771972188	0.000458463231248854
ctrx_quarter_delta2	0.000344786552345616	0.00221196477535547	0.00284247203374289
ccallcenter_transacciones_delta2	0.000332945266038201	0.00299140014306103	0.00229231615624427
ctrx_quarter_normalizado_delta2	0.000329095387506201	0.00104324352327176	0.00229231615624427
mcuenta_debitos_automaticos_lag1	0.000325951196330005	0.00101431295847175	0.00146708233999633
cpagomiscuentas_tend6	0.000323306511323809	0.00738279546915903	0.00449293966623877
ctarjeta_visa_transacciones_delta1	0.000320607410471368	0.00309624212167199	0.00339262791124152
mcuenta_corriente	0.000316436759737033	0.000557852936071704	0.00183385292499542
ccuenta_debitos_automaticos_tend6	0.000314215917914976	0.0048680006597896	0.00293416467999266
mrentabilidad_tend6	0.000313761606611145	0.000642181774209027	0.00275077938749312
mcuenta_corriente_tend6	0.000308571940216268	0.00151752993385888	0.00265908674124335
mrentabilidad_annual_min6	0.000306153356121639	0.00141323170273449	0.00275077938749312
mcuenta_corriente_lag1	0.000305455918897484	0.000840729569671736	0.0022006235099945
mtarjeta_visa_consumo_max6	0.000303346235357336	0.000700773231315501	0.00146708233999633
mcuenta_debitos_automaticos_tend6	0.000294943956842351	0.00427082198638058	0.00320924261874198
ctarjeta_visa_debitos_automaticos_tend6	0.000294185084583398	0.00141968204056533	0.00265908674124335
mcomisiones_delta2	0.000293503350302627	0.000825573941198102	0.00201723821749496
mpayroll_tend6	0.000293426794714645	0.00184876810861712	0.00165046763249587
vm_fechaalta_lag1	0.000288710010541579	0.000848299387621985	0.00238400880249404
mactivos_margen_tend6	0.000288254065969994	0.00147824684338325	0.00284247203374289
ccaja_seguridad_avg6	0.000285889801448944	0.00237826088166395	0.00128369704749679
ctarjeta_visa_transacciones_tend6	0.000285028287869527	0.00135995511076632	0.00238400880249404
mrentabilidad_lag2	0.000283150268057818	0.000223277644386095	0.00128369704749679
mcuenta_corriente_min6	0.000281066439473083	0.0011578622949255	0.00275077938749312
Visa_cconsumos_delta2	0.000281014132513257	0.00250353603788287	0.00210893086374473
cliente_edad	0.000280390909232677	0.00286682332920231	0.00284247203374289
Master_fechaalta_lag1	0.000277243694183556	0.00340970188596257	0.00330093526499175
vm_Fvencimiento	0.000276475366007527	0.00168335692468875	0.00256739409499358
mcaja_ahorro_delta1	0.000276038393886215	0.0014281900894728	0.00229231615624427
vm_status04	0.00027275719600973	0.000998112481886678	0.000825233816247937
mcaja_ahorro_avg6	0.000271000078818819	0.000872858649098605	0.00210893086374473
mrentabilidad_min6	0.00027037143217807	0.00109153043242201	0.0022006235099945
cliente_edad_avg6	0.000269907229947342	0.00349621104490387	0.00320924261874198
ccallcenter_transacciones_delta1	0.00026435920063791	0.00365434560805613	0.00256739409499358
ctarjeta_visa_transacciones_min6	0.000259394489391024	0.00129361791740512	0.0015587749862461
mautoservicio_max6	0.000257633047853831	0.0020465109445654	0.00238400880249404
Visa_cconsumos_lag2	0.000252721694246233	0.00116796427028869	0.00201723821749496
vmr_mpagominimo_lag2	0.000252372648782512	0.000810178424127454	0.00247570144874381
mpayroll_max6	0.00024713045614007	0.0064034316138435	0.00311754997249221
Master_mfinanciacion_limite_delta2	0.000245757532850005	0.00124025070085586	0.00293416467999266
vm_Fvencimiento_lag1	0.000244568837606582	0.00230908234114255	0.00265908674124335
mrentabilidad_annual_tend6	0.000244336978955709	0.00275787659015354	0.00265908674124335
vm_Finiciomora_lag1	0.000240428122520897	0.00615506162220964	0.00229231615624427
vm_cconsumos_delta2	0.000239780547406279	0.00239671098020325	0.00201723821749496
vm_fechaalta_lag2	0.000239626534515964	0.000631328147908528	0.0015587749862461
mv_status07_delta2	0.000239457053024989	0.0019627525082032	0.00100861910874748
vm_mpagominimo_lag1	0.000238347654367235	0.000333940919617948	0.00119200440124702
matm	0.000238329565803042	0.000120237495681605	0.000550155877498625
mextraccion_autoservicio_delta2	0.000237996287860666	0.00430687457708307	0.00293416467999266
mcuenta_corriente_lag2	0.000237748440617883	0.0022614031497714	0.00229231615624427
cproductos_lag2	0.000236708939084915	0.000419378576159251	0.000458463231248854
vm_status01_delta2	0.000235167765048879	0.000611758569249819	0.000366770584999083
mprestamos_personales_tend6	0.000234036904717977	0.00273036936436249	0.00165046763249587
Visa_Fvencimiento_lag1	0.000233639043862344	0.000695447704461769	0.00165046763249587
vm_cconsumos_lag2	0.000232403821584694	0.00244268429710674	0.00192554557124519
vm_fechaalta	0.000231758992816244	0.000868977784684674	0.00192554557124519
mautoservicio_min6	0.000229725500573065	0.00211944773977337	0.0015587749862461
vmr_msaldopesos	0.000227134610593083	0.000966521819088665	0.000916926462497708
chomebanking_transacciones_delta2	0.000224634170565376	0.00426276172952087	0.00293416467999266
vm_mpagospesos_delta2	0.000224327036594502	0.00111162243513644	0.00183385292499542
Visa_mpagominimo_lag2	0.000221951398428647	0.00149081167500912	0.00238400880249404
ccomisiones_otras_lag1	0.00022131019949626	0.00016394519805773	0.000641848523748395
mcomisiones_lag1	0.000220887934114142	0.000462633155629902	0.00128369704749679
Visa_Fvencimiento	0.000218070655989329	0.000255529333540327	0.00100861910874748
cplazo_fijo_tend6	0.000217358861460099	0.00674826880662364	0.00265908674124335
numero_de_cliente	0.000213171850117256	0.0040464355235905	0.00293416467999266
mactivos_margen_max6	0.000211508230522575	0.00041586554092741	0.00146708233999633
mrentabilidad_delta2	0.000211475732753228	0.00160748282688177	0.00247570144874381
mrentabilidad_delta1	0.000209354393485403	0.00107605495248569	0.0022006235099945
Master_fechaalta_lag2	0.000209135229158065	0.00148967087145887	0.0022006235099945
vm_status02	0.000208488416895371	0.000347737179375163	0.000366770584999083
mtarjeta_visa_descuentos_delta2	0.00020788781491795	0.00645447457643057	0.00275077938749312
vm_status03	0.000207134280443464	9.60513942447868e-05	0.000275077938749312
mcaja_ahorro_dolares_avg6	0.000204549902140575	0.00113000856338321	0.00210893086374473
mcuenta_corriente_delta1	0.00020335046991973	0.00246480735660923	0.00265908674124335
mtarjeta_master_consumo_max6	0.000201191657606277	0.00347124663824118	0.00183385292499542
matm_delta2	0.000200448272370532	0.00566692031243048	0.00284247203374289
mautoservicio_tend6	0.000199981894100229	0.00117831679596431	0.00229231615624427
mttarjeta_visa_debitos_automaticos_max6	0.000199740710867215	0.00123035129808571	0.0015587749862461
ccallcenter_transacciones_lag1	0.000198873456584397	0.00361937518146906	0.00174216027874564
mcaja_ahorro_dolares_delta1	0.000198189990386103	0.000454711501070697	0.00128369704749679
chomebanking_transacciones	0.000197166079082226	0.000967763908935431	0.00229231615624427
Master_Fvencimiento_lag2	0.000194661174459169	0.000798988953791134	0.00247570144874381
vm_status06_delta1	0.000194369368047519	0.00154219581248972	0.000550155877498625
mpasivos_margen_delta2	0.000194192473165099	0.00115422131910859	0.0022006235099945
Master_mfinanciacion_limite_delta1	0.000192672064707257	0.000878802555446864	0.00229231615624427
chomebanking_transacciones_lag2	0.000191834051562873	0.00110607834311654	0.00210893086374473
ctarjeta_visa_avg6	0.000190986589038446	0.000893051938109552	0.000550155877498625
chomebanking_transacciones_delta1	0.000190869434712671	0.00141037436300115	0.00238400880249404
Visa_cconsumos_lag1	0.000189942572198601	0.000667028902002064	0.00174216027874564
vm_cconsumos_lag1	0.000189816419349959	0.00108042092495136	0.00174216027874564
cproductos_avg6	0.000189563240067374	0.00156330067816933	0.00137538969374656
mpasivos_margen_delta1	0.000185559187992524	0.00194673861163803	0.00256739409499358
ctarjeta_master_transacciones	0.000184444207699169	0.000238289339701519	0.000366770584999083
mtarjeta_visa_consumo_delta1	0.000184275050682734	0.000563962099009018	0.0015587749862461
vm_Fvencimiento_lag2	0.0001828718789569	0.000925442229564282	0.00165046763249587
chomebanking_transacciones_lag1	0.000181834331798665	0.00044803726721597	0.00174216027874564
Visa_mpagominimo_delta2	0.000181621546624936	0.000714873349962269	0.00210893086374473
Master_fultimo_cierre_lag1	0.000181056138051503	0.00110234141186082	0.0015587749862461
mautoservicio_avg6	0.000180993836760805	0.000960940411064784	0.00174216027874564
mcomisiones_otras_delta2	0.000177695365468316	0.000557783634921455	0.00174216027874564
mtransferencias_recibidas_lag2	0.000176478469068961	0.000683682501492614	0.00146708233999633
mrentabilidad	0.000175245149662148	0.00100069261701902	0.00183385292499542
ctarjeta_visa_debitos_automaticos_avg6	0.000174900877817149	0.00169268059482606	0.00119200440124702
ccajas_otras_delta1	0.000174375680117559	0.00393209395653775	0.00137538969374656
vmr_msaldototal_delta2	0.000174263422029394	0.00141007583496931	0.00183385292499542
Visa_mpagospesos	0.000173407144415205	0.00171707459971362	0.00174216027874564
ccomisiones_otras_lag2	0.000172827195103593	0.000541423232605036	0.00183385292499542
vm_status05	0.000172668923237325	0.000490828062065726	0.000550155877498625
cliente_antiguedad	0.000172087729116183	0.000933518478997119	0.00165046763249587
vmr_mpagominimo_delta1	0.000171778447829061	0.00273787521202021	0.00165046763249587
cliente_edad_max6	0.000170927597734971	0.00114047303707077	0.00183385292499542
ctarjeta_visa_transacciones_max6	0.000167986674803123	0.00118994872749068	0.00174216027874564
azar_sampling	0.000167787858278152	0.00151815897506883	0.00229231615624427
mttarjeta_visa_debitos_automaticos_delta2	0.000167783788281876	0.00101568831976131	0.00146708233999633
cliente_edad_min6	0.000167653387154244	0.000589086431403051	0.00183385292499542
mcuentas_saldo_delta1	0.000167358025389088	0.0016858517660977	0.0015587749862461
ccomisiones_mantenimiento	0.000166477567884633	0.000436911767172188	0.000641848523748395
Visa_mlimitecompra_delta2	0.000165917025636932	0.00165893626551262	0.0022006235099945
cseguro_accidentes_personales_avg6	0.000165285063730065	0.0031892762504521	0.00238400880249404
mcuenta_corriente_delta2	0.000163084394795223	0.00282967258181126	0.00210893086374473
vmr_msaldopesos2	0.00016300780988964	0.000369908216597056	0.00100861910874748
Master_Fvencimiento	0.000162181620851051	0.000592754061508524	0.00146708233999633
ccajas_consultas_delta1	0.000161577667554785	0.00200574054478828	0.000916926462497708
Visa_mfinanciacion_limite	0.000160550320544912	0.00039584817022094	0.0015587749862461
cliente_antiguedad_lag1	0.000159802096122024	0.000531001405779164	0.00165046763249587
ccajas_consultas_delta2	0.000159635431894119	0.00540849099229513	0.00201723821749496
Master_Fvencimiento_lag1	0.000159533157836047	0.000560523695785137	0.00165046763249587
cprestamos_personales_max6	0.000159472925219111	0.000704216965397094	0.000733541169998166
mrentabilidad_annual_delta2	0.000158822403685501	0.00126526308523795	0.00165046763249587
mpayroll_delta2	0.00015627249495878	0.00358453802632478	0.00192554557124519
mcuenta_debitos_automaticos_lag2	0.000155980837908427	0.000330886338149291	0.000641848523748395
ccajas_transacciones	0.000154327747888944	0.000479531974575178	0.000550155877498625
vmr_msaldopesos_delta1	0.000153876748879854	0.00111036968357425	0.00128369704749679
Master_msaldototal_delta2	0.000152846335209202	0.00258287519320228	0.00137538969374656
mcaja_ahorro_dolares_max6	0.00015175918167808	0.000632346341731414	0.00146708233999633
ctarjeta_visa_transacciones_avg6	0.000151652246121305	0.000700304115836894	0.00100861910874748
Master_msaldototal	0.000147504449250024	0.000638503482388131	0.000825233816247937
ctarjeta_debito_transacciones_delta2	0.00014730412861322	0.00291306851984908	0.00183385292499542
Master_mlimitecompra_delta2	0.000146808828528636	0.00117107749119217	0.00165046763249587
vmr_msaldopesos_lag1	0.000146597859857674	0.00152815966413549	0.0015587749862461
vm_mpagospesos	0.000145897520587114	0.000625373579844846	0.000641848523748395
Visa_mpagospesos_lag2	0.000145794499722561	0.000313203883120433	0.00165046763249587
vm_status04_delta1	0.000145433179692052	0.0014001497779106	0.000550155877498625
cliente_antiguedad_lag2	0.000144657188726871	0.000455601754308509	0.00165046763249587
mcaja_ahorro_dolares_min6	0.00014442313482151	0.000498568467462742	0.00165046763249587
ccuenta_debitos_automaticos_lag1	0.000144373837670085	0.00047987314946871	0.000641848523748395
Visa_msaldototal_lag2	0.000144222118684028	0.000229226881592065	0.00100861910874748
Master_mconsumototal	0.000143731655013299	0.000648413546873704	0.000733541169998166
vmr_mpagospesos_delta2	0.000142415959484066	0.000651420150622958	0.00146708233999633
mtarjeta_visa_consumo_avg6	0.000141883200418379	0.000228038100322414	0.000641848523748395
vmr_Master_mlimitecompra	0.000141646305082735	0.00113527545080212	0.00165046763249587
mttarjeta_visa_debitos_automaticos_delta1	0.000141047936987724	0.00111517811722997	0.00146708233999633
cmobile_app_trx_lag1	0.000138973108906775	0.00331272292247599	0.00192554557124519
mcomisiones_otras	0.000138476584614219	0.000325240959832872	0.00119200440124702
Visa_mfinanciacion_limite_lag2	0.000138128913908318	0.000362748874690588	0.0015587749862461
Visa_mfinanciacion_limite_delta2	0.000137775471992862	0.000812710581540389	0.0015587749862461
ccaja_ahorro_avg6	0.000136565733050211	0.000902716783140399	0.000733541169998166
mcuenta_debitos_automaticos_avg6	0.000135355363382935	0.00100087386618121	0.00110031175499725
ccuenta_debitos_automaticos	0.000135248746357942	0.00358744334377751	0.00146708233999633
mtransferencias_emitidas_delta1	0.000134259798671443	0.00222573438082413	0.00174216027874564
matm_other_delta2	0.000133938952580828	0.00707912849048437	0.00265908674124335
mcaja_ahorro_dolares	0.000133785875674764	0.000529018326710507	0.00128369704749679
Visa_mconsumospesos_delta2	0.000133623684956344	0.000561152736995087	0.00146708233999633
Visa_mpagospesos_delta1	0.000133170522981745	0.000854104691669747	0.0015587749862461
vm_msaldototal_lag2	0.000133134218678355	0.000741751534543366	0.000916926462497708
vmr_mpagospesos_lag1	0.000132771920470021	0.000763453456286652	0.00128369704749679
ccaja_seguridad_lag2	0.000132736612172729	0.000397175553791089	0.000366770584999083
ccaja_seguridad_min6	0.000131751341071982	0.000938833344135428	0.000641848523748395
ccaja_ahorro_max6	0.000131156251596088	0.000827962165452829	0.000916926462497708
ctarjeta_master_min6	0.000130322507332251	0.000127887276497527	0.000275077938749312
mcaja_ahorro_dolares_delta2	0.000130216938609619	0.000721494275239881	0.00119200440124702
Master_mfinanciacion_limite_lag1	0.000129550248418556	0.000284726441225902	0.00137538969374656
ctransferencias_recibidas_lag1	0.000129253298154415	0.00188786994993056	0.00183385292499542
mtransferencias_emitidas_lag1	0.000128618952211474	0.000944014937830951	0.00128369704749679
mtarjeta_visa_consumo_delta2	0.000128036492679245	0.000593153875836882	0.00110031175499725
mprestamos_personales_delta1	0.000127838888872915	0.00438773835770795	0.00174216027874564
matm_lag2	0.000126185964854449	0.00069674310288565	0.00128369704749679
cprestamos_personales_lag2	0.000124589640447385	0.000747167685978193	0.000550155877498625
ccaja_ahorro_lag1	0.000124347622851268	0.000402021303450791	0.000458463231248854
ctarjeta_debito_transacciones_tend6	0.000124002560223385	0.00092931243226279	0.00119200440124702
vmr_mpagospesos_lag2	0.000123913738784659	0.000365376987542329	0.00146708233999633
thomebanking	0.000123038761888933	0.00112733780366978	0.00110031175499725
vmr_msaldopesos_delta2	0.000123016845396772	0.00086357229496527	0.00110031175499725
ccaja_ahorro_min6	0.000122863184911956	0.002915360788665	0.00128369704749679
Master_mpagospesos	0.000122058878689905	0.00117228226503496	0.000916926462497708
tcallcenter	0.000121643276921372	0.000386775050396063	0.000550155877498625
mtransferencias_emitidas	0.000121315289419498	0.000554286592262748	0.00119200440124702
Master_mfinanciacion_limite	0.000121020757659422	0.000295110952047794	0.00110031175499725
tcallcenter_delta2	0.000120499692355059	0.00074867098785282	0.000916926462497708
ctransferencias_emitidas	0.000119726606803845	0.00544156896439464	0.0022006235099945
Visa_msaldopesos_delta1	0.000118629804216041	0.000212424018085596	0.00119200440124702
ctransferencias_recibidas_lag2	0.000118603681440373	0.000602040415641858	0.00128369704749679
mtarjeta_visa_consumo_lag1	0.00011819005246912	9.28368870447865e-05	0.000366770584999083
mttarjeta_visa_debitos_automaticos_lag2	0.00011763497636944	0.000526374221285631	0.00100861910874748
Visa_mlimitecompra_lag2	0.000117514965558398	0.000229082948433856	0.00110031175499725
mtarjeta_master_consumo_tend6	0.00011739358355519	0.00393212594168402	0.00192554557124519
vm_msaldopesos_delta2	0.000117314131269285	0.000465149320469704	0.00119200440124702
vmr_msaldototal_lag2	0.000116311292586055	0.000579101734909517	0.00128369704749679
ctarjeta_debito_transacciones_max6	0.000116104209289713	0.000442013398002039	0.00119200440124702
mcuenta_debitos_automaticos_max6	0.000114714873094877	0.000175779702177134	0.000916926462497708
mcomisiones_delta1	0.000114439705214678	0.000224375801074652	0.00137538969374656
ccomisiones_mantenimiento_lag2	0.00011388793645744	0.000143602645030862	0.000275077938749312
ctarjeta_visa_min6	0.000113772072898516	6.37037496517484e-05	0.000183385292499542
cprestamos_personales_delta2	0.000113677499861334	0.0013082831069693	0.00119200440124702
vm_msaldopesos_lag2	0.000113497162933977	0.00145165119426086	0.00128369704749679
cliente_edad_tend6	0.000112656085902101	0.00312460228469687	0.00174216027874564
Visa_mconsumospesos_lag1	0.000112616341138509	0.00106141641721007	0.00137538969374656
mpagomiscuentas_lag1	0.000112599947250561	0.000312644143060731	0.000641848523748395
Visa_mlimitecompra_delta1	0.000112267623318799	0.00101616276609763	0.0015587749862461
Visa_msaldopesos_delta2	0.000111961563996508	0.000300473794905506	0.00110031175499725
mautoservicio_lag2	0.000111301444910111	0.000806110979693622	0.00100861910874748
